S6_T,S6_H,S6_R,S6_P,S6_V,S2_T,S2_H,S2_R,S2_P,S2_V,S3_T,S3_H,S3_R,S3_P,S3_V,S5_T,S5_H,S5_R,S5_P,S5_V
0.140486559,-0.491061563,-0.740167858,-0.366803243,0.143684696,-0.297490658,0.085553878,-0.894636709,-0.292837275,-0.900826675,-0.022851885,-0.090494813,-0.919164152,-0.292837275,0.887254392,-0.149080254,0.142511559,-1.062487584,-0.292837275,-0.220980035
-1.302315027,1.713041038,-1.128592935,2.017417834,-1.361940243,-1.309996846,1.250679743,-1.086187193,2.206040808,-0.875826114,-1.450266752,1.684668907,-1.203191428,2.206040808,-0.489591709,-1.521880644,1.689683147,-1.288522031,2.206040808,-0.882543318
-1.149954193,1.51634863,-0.876145238,2.164139131,-1.058227568,-1.272496617,1.26201544,-0.96321134,2.010815957,-1.070991786,-1.359190397,1.644652516,-0.940347274,2.010815957,-0.353091034,-1.341091256,1.59851368,-0.936950976,2.010815957,-0.344205662
-0.893346472,1.262911898,-0.473274553,1.870696537,-1.090233164,-1.103745585,1.256730554,-0.739837478,1.737501167,-0.951634268,-1.126366116,1.48994126,-0.520827058,1.737501167,-0.190125941,-1.06059952,1.2384417,-0.714498776,1.737501167,0.107392167
-0.64568301,1.068259736,-0.095101198,1.650614592,-0.579505573,-0.802404458,1.19591607,-0.31977086,1.659411227,-0.983086587,-0.693173855,1.170585101,0.02178872,1.659411227,-0.718021412,-0.566820478,0.762274278,0.248494064,1.659411227,0.086051416
-0.594484835,1.210375579,0.367518157,1.870696537,-0.308479465,-0.088560809,0.747083729,1.07036786,1.971770987,0.112905761,-0.068224469,0.515668962,1.088351026,1.971770987,-0.34821601,-0.185048823,0.435324043,0.858484295,1.971770987,0.537649244
-0.408814344,1.027454828,0.442485292,1.944057186,-0.063330221,0.187333734,0.340224105,1.649696502,2.245085778,0.800017961,0.659723994,-0.126354571,1.914898941,2.245085778,0.190822373,0.050639959,0.152062,0.529411502,2.245085778,0.510801203
-0.116738008,0.80863851,0.674630337,1.944057186,-0.914542873,0.34202218,0.171184348,1.800758597,2.752670388,0.919375479,0.381195942,-0.34799465,0.206000277,2.752670388,0.479145229,0.005521491,0.407079119,0.969281937,2.752670388,1.027109696
0.853868361,-0.423733465,1.529027604,1.540573619,0.574738782,0.835217158,-0.631046016,1.865688449,3.065030149,1.083088832,0.606734115,-0.661362441,0.389754435,3.065030149,-0.124661331,-0.19230564,0.594836743,0.15956628,3.065030149,0.419242497
0.830428232,-0.416911394,1.5824343,1.247131025,0.792649221,1.338122018,-1.302992454,2.07863923,3.182165059,0.421783663,0.689861988,-0.822484774,0.162708256,3.182165059,0.032732305,-0.232691401,0.631074235,-0.282461568,3.182165059,-0.511489614
0.8109976,-0.453827085,1.089677309,0.843647458,0.994897347,1.325398726,-1.333399696,1.155985546,2.713625418,1.102444105,1.175050567,-1.199822428,1.161608254,2.713625418,0.550181295,0.201455539,0.076200334,0.252879461,2.713625418,-0.236813496
0.68392743,-0.659955627,-0.059133036,0.550204864,1.12291973,0.865016448,-1.030246385,-0.187252612,2.206040808,0.213714475,0.977000895,-1.053847145,-0.027555622,2.206040808,0.571770688,0.565242909,-0.481992515,-0.193090203,2.206040808,-0.339386783
0.292230548,-0.530336287,-0.907286831,0.366803243,0.383386178,-0.250280548,0.426467316,-0.929062559,1.698456197,-0.403234859,0.12717571,-0.216602804,-0.995992762,1.698456197,0.397662683,0.147187171,-0.17238209,-1.019090637,1.698456197,0.3221765
-1.488293941,1.83003636,-1.122027438,2.494262049,-1.73919769,-1.281536851,1.234212344,-1.057391785,2.752670388,-1.020990663,-1.387672457,1.68431665,-1.197951451,2.752670388,-1.039076572,-1.337936119,1.69740478,-1.216914044,2.752670388,-0.753121989
-1.198993409,1.676189105,-0.794370142,4.364958586,-1.377602555,-1.115799231,1.205719916,-0.831854144,3.143120089,-1.070991786,-1.270763536,1.496986399,-0.913840013,3.143120089,-0.238876183,-1.147365805,1.413059,-0.867930541,3.143120089,-0.086051416
-0.827344005,1.344840502,-0.102871442,5.42868799,-0.622406691,-0.721712,0.920565854,-0.403887755,4.15828931,-0.900826675,-0.680257572,0.881452589,-0.191546429,4.15828931,-0.619824497,-0.775375077,0.862655518,-0.03540746,4.15828931,0.090870295
-0.667272602,1.098735902,-0.300351575,5.575409287,-0.095335817,-0.20809279,0.469205959,0.523845532,4.47064907,-0.617755804,0.178509655,0.072670611,1.446367371,4.47064907,-0.679717651,-0.427363394,0.459640417,0.003829241,4.47064907,0.117718336
-0.068315637,0.471105413,0.528230752,5.758810908,-1.489281655,0.504746389,-0.21208477,1.682763394,4.783008831,0.119357518,0.946862901,-0.567380284,2.184154017,4.783008831,-0.505609646,0.290745934,-0.148539852,1.734125406,4.783008831,-0.043369913
0.87175688,-0.607865612,2.385148646,5.281966693,1.240046591,0.921936438,-0.646287934,1.460576971,4.665873921,0.591948773,1.268445229,-0.84150665,2.376906153,4.665873921,0.092625459,0.670308993,-0.482263449,1.307948835,4.665873921,0.371053704
0.833820882,-0.456122361,2.158519679,4.841802802,1.511072699,0.998276191,-0.670337994,1.191397631,4.665873921,0.919375479,1.279374392,-0.999317767,1.850515278,4.665873921,0.870540024,0.68766225,-0.438236589,0.541472184,4.665873921,0.860514156
0.957806825,-0.753488127,2.271398484,3.888114371,1.266604426,1.272496617,-0.956181389,1.683485753,4.23637925,0.365330782,1.717203267,-1.389477575,2.486400461,4.23637925,1.012612156,1.014218996,-0.754891312,0.527405309,4.23637925,0.908702948
1.040155697,-0.899556945,1.550201615,3.301229183,0.712975717,0.87104327,-0.453657671,0.533051486,4.00210943,0.932278994,1.251885892,-1.043068082,0.617177512,4.00210943,0.424823532,1.298496898,-1.061860125,1.350199866,4.00210943,1.612947733
0.790333276,-0.652049676,0.911939128,2.824384968,0.867555935,0.551286852,-0.36649535,0.135885958,4.08019937,0.484688301,0.931628311,-0.75647182,1.344191467,4.08019937,0.288322856,0.84100194,-0.482940786,0.590360119,4.08019937,2.295851767
0.552539342,-0.420545582,-0.460242062,2.457581725,-0.036772387,1.071937355,-0.708481084,0.071088045,3.96306446,-0.11371223,0.969714786,-0.834813767,0.269297157,3.96306446,0.217983222,0.637811075,-0.446093691,-0.138549979,3.96306446,0.602359909
0.121672772,-0.224745782,-0.98094314,2.347540752,-0.010214552,0.021596114,0.138632515,-0.958184513,3.728794639,-1.254060412,0.449751598,-0.265777876,-1.051162554,3.728794639,0.103768371,0.604997644,-0.34720259,-0.712855512,3.728794639,0.801310782
-1.992565123,1.694041253,-1.104331285,-0.110040973,-1.441613747,-1.478413054,1.127212553,-1.094674087,-0.175702365,-1.562938314,-1.451922685,1.548979526,-1.210451285,-0.175702365,-1.577418523,-1.684370232,1.344309365,-1.30151692,-0.175702365,-0.936239401
-1.465470658,1.311303968,-0.586191243,0.110040973,-1.489281655,-1.138232403,1.055368741,-0.862364742,0.019522485,-1.670198787,-1.246918091,1.363199206,-0.987510731,0.019522485,-1.02793366,-1.406718119,1.238780368,-1.097439701,0.019522485,-1.027798108
-0.898589658,0.932009598,-0.430153676,0.623565512,-0.872322725,-0.862003036,0.866414921,-0.687557156,0.370927215,-1.039539467,-0.926660509,1.131977738,-0.495476105,0.370927215,-1.153291424,-1.020213758,0.881282267,-0.780911496,0.370927215,-1.124175693
-0.799894381,1.05448808,-0.253245179,0.733606485,-0.4467164,-0.634323073,0.491417798,-0.679789322,0.488062126,-1.348417369,-0.659392807,0.860810331,-0.440167264,0.488062126,-1.180452272,-0.606259699,0.504276879,-0.477183273,0.488062126,-0.974102024
-0.559941488,0.769427544,0.229180532,0.843647458,0.106912309,-0.572380731,0.751832467,-0.345917618,0.605197036,-1.052442982,-0.369273219,0.653612788,0.279242869,0.605197036,-0.435270012,-0.230482805,-0.040504711,0.182743355,0.605197036,-0.118406748
0.142337095,-0.186363665,1.027659318,1.027049079,-0.723190269,-0.272378897,0.391770891,-0.308048194,0.800421886,-1.171800501,-0.165262185,0.220407179,0.608216126,0.800421886,-0.021589393,0.103961785,-0.476573824,0.840838533,0.800421886,0.47293858
0.200937416,-0.556030627,0.024316584,1.247131025,0.537285426,-0.190347146,0.364810314,-0.12285381,0.995646736,-0.964537783,0.372916274,-0.327141038,1.828296602,0.995646736,0.751450149,0.347853925,-0.752723836,0.452302446,0.995646736,-0.011014581
0.165777224,-0.469702744,-0.387710942,1.430532646,-0.425606326,-0.330303358,0.039598348,-0.438039834,1.190871586,-0.900826675,-0.091738728,-0.035824533,-0.211331735,1.190871586,0.522324014,0.106485896,-0.176784776,-0.502847087,1.190871586,0.155580959
0.047342891,-0.307885781,-0.502548409,1.430532646,0.122574622,-0.104297512,-0.113663344,-0.299693237,1.308006497,-1.077443544,-0.52791167,0.696729039,-0.603184723,1.308006497,0.223554678,-0.147187171,0.422319186,-0.59198994,1.308006497,0.344205662
0.17102041,-0.343845106,-0.425796883,1.247131025,-0.494384308,0.05976599,-0.231539277,-0.341975979,1.268961527,-1.102444105,-0.410009189,0.715257755,-0.433906369,1.268961527,0.043875217,-0.329238613,0.369283754,-0.776932714,1.268961527,0.607178788
0.218517513,-0.354938941,-0.427679775,1.173770376,-1.197145473,0.115346687,-0.390468818,-0.453559009,1.151826616,-0.933085464,-0.165262185,0.335595205,-0.480810023,1.151826616,-0.091929027,-0.167064538,0.083447833,-0.824073211,1.151826616,-0.565185697
-0.259537737,0.57974848,-0.821984628,1.137090052,0.277154839,-0.326955123,-0.041819532,-0.868615292,1.073736676,-1.184704016,-0.380202382,0.332002184,-1.006787409,1.073736676,0.043875217,-0.194514236,0.162289779,-1.127119261,1.073736676,-0.430257078
-2.743882922,1.480708094,-1.119125436,-0.220081946,0.090569026,-2.745385083,1.064176884,-1.065901768,-0.058567455,-0.900826675,-2.706789258,1.723558075,-1.192985913,-0.058567455,-1.430471367,-2.100532888,1.93806237,-1.270187375,-0.058567455,-0.984428194
-2.22048953,1.167657941,-0.658388973,-0.25676227,-1.617304038,-1.457319175,0.2775714,-0.946996194,-0.058567455,-1.468581357,-1.579098395,1.364185525,-0.40739179,-0.058567455,-1.408881975,-1.62883981,1.351489129,-0.881066569,-0.058567455,-0.903884069
-0.858494702,0.402629677,0.507697,-0.330122918,-0.744300343,-0.946713376,-0.138096367,-0.317320117,-0.097612425,-1.638746468,-0.450082785,0.093101514,0.822641716,-0.097612425,-1.479918041,-0.692079443,0.472306606,0.393796883,-0.097612425,-0.672577864
-0.373654152,0.234181916,0.166954173,-0.366803243,-0.569291021,0.35072759,-0.946530728,0.930626021,-0.136657395,-1.279060973,0.169567613,-0.561885075,0.731322666,-0.136657395,-1.305810036,-0.082506849,-0.242621864,0.427250236,-0.136657395,-0.731781238
-0.017117462,-0.098824386,0.027089776,-0.366803243,-1.303376812,0.826846572,-1.276721209,1.219480575,-0.175702365,-0.321781418,0.680257572,-0.849538108,0.550440982,-0.175702365,-1.02793366,0.263296237,-0.559276587,0.276768953,-0.175702365,-0.624389071
0.533725555,-0.60544282,0.501824802,-0.330122918,0.085121265,0.898498795,-1.170793713,0.455303885,-0.175702365,0.25807031,0.821343125,-0.819384913,0.152916231,-0.175702365,-0.919290265,0.586697845,-0.787200254,0.101904191,-0.175702365,-0.769643861
1.048791533,-1.20680515,1.022491784,-0.330122918,-1.053460778,1.240353563,-1.091137462,1.706215324,-0.136657395,0.566948212,1.081987092,-0.904771999,1.053720336,-0.136657395,0.266733463,0.915778702,-0.771486051,0.517942261,-0.136657395,0.053696083
1.016407146,-1.110913616,0.850561396,-0.293442594,-0.159347008,1.413122476,-1.132574031,1.658688058,-0.019522485,1.284706261,1.619503178,-1.325719066,1.489663051,-0.019522485,0.109339827,1.223404622,-0.960327413,2.081976434,-0.019522485,0.892181077
1.167225866,-1.166956607,0.847420717,-0.293442594,0.415391774,1.905312985,-1.494780198,2.099551359,0.058567455,0.478236543,1.619834365,-1.324521392,1.411392716,0.058567455,0.696432019,1.227506301,-1.096946146,0.829033246,0.058567455,0.182429001
1.350120552,-1.258385104,1.253477543,-0.25676227,0.712975717,1.521940106,-1.162674903,1.224883424,0.175702365,0.875826114,1.452916246,-1.120987321,0.763205295,0.175702365,0.691556995,1.512730744,-1.050142207,0.953222311,0.175702365,0.865333035
1.083334881,-1.058823601,-0.361176183,-0.183401621,-0.766091386,0.927628438,-0.677767471,-0.16319047,0.175702365,0.345975509,1.17074514,-0.789161265,0.576260313,0.175702365,0.756325173,1.105086961,-0.616105103,-0.222752961,0.175702365,1.23156786
0.663879952,-0.89477512,-1.071598515,-0.036680324,-0.4467164,0.078850928,-0.074524551,-0.935026144,0.370927215,-0.138712792,0.297405696,-0.078095368,-1.003457535,0.370927215,1.044648029,0.603104561,-0.152536136,-0.755183834,0.370927215,0.532141954
-1.974676604,1.500983032,-1.140178214,-0.110040973,-0.824654817,-1.537676809,0.943007471,-1.103451243,-0.058567455,-1.254060412,-1.292953048,1.475357822,-1.252894372,-0.058567455,-1.114987663,-1.701723489,1.728833185,-1.290040958,-0.058567455,-0.984428194
-1.695554023,1.454631207,-1.076875917,-0.146721297,-0.50527983,-1.311001316,0.909306749,-1.037680289,-0.097612425,-1.670198787,-1.378730415,1.586318764,-1.194025127,-0.097612425,-1.120559119,-1.486227588,1.668550254,-1.213832504,-0.097612425,-1.087001481
-1.388056549,1.615045501,-0.572946594,-0.146721297,-0.403815282,-0.859324449,0.622850613,-0.546700444,-0.019522485,-1.600842391,-1.243606223,1.364467331,-0.878060334,-0.019522485,-1.582989979,-1.44110912,1.5423625,-1.087859037,-0.019522485,-0.575511867
-0.532183441,0.611563556,0.150280919,-0.036680324,-0.489617517,-0.467580983,0.612663804,-0.346287044,0.214747335,-1.184704016,-0.99985278,1.200597394,-0.430748477,0.214747335,-1.223631058,-1.249907778,1.44590981,-0.676811246,0.214747335,-0.90939136
-0.646608278,0.810487482,-0.155187046,0.110040973,-0.830102578,-0.299499598,0.523127114,-0.303397389,0.488062126,-1.304061535,-0.853468239,1.159242427,-0.359101298,0.488062126,-0.880986504,-0.914516647,1.257271649,-0.491236706,0.488062126,-0.715259366
-0.362859356,0.529188649,0.051836356,0.403483567,-1.638414112,-0.106306453,0.448449378,0.003872372,0.956601766,-0.983086587,-0.501747917,0.777043626,-0.007902047,0.956601766,-1.348988821,-0.637180048,0.921177375,0.023309813,0.956601766,-0.683592445
-0.167936183,0.346331655,0.168200595,0.953688431,-0.925438395,0.169253267,0.060661299,0.545997875,1.698456197,-0.964537783,-0.064581415,0.212657526,0.790429759,1.698456197,-1.294667123,-0.441246,0.629584096,0.222722717,1.698456197,-0.59754103
0.282977866,-0.124199938,1.299557251,1.503893294,-1.398712629,0.574724495,-0.646517711,0.570963791,2.401265658,-0.958086025,0.541490326,-0.507285247,1.73776428,2.401265658,-0.95202257,0.311569843,-0.35167301,1.360781947,2.401265658,-0.978920903
0.693488535,-0.310308573,1.353035929,2.017417834,-1.255027934,1.158656635,-1.170563936,0.513369677,3.025985179,-1.695199348,1.064103008,-1.181927775,1.920654866,3.025985179,-0.679717651,0.740984076,-0.739448044,1.722273072,3.025985179,-0.005507291
0.240415527,0.092002316,-0.495062303,2.200819455,-1.521287251,1.824955351,-1.753892794,1.210073415,3.260254999,-1.222608093,1.453909806,-1.214124061,1.442108059,3.260254999,-0.734039348,1.150520943,-1.056102767,1.108878698,3.260254999,-0.167283952
0.744995133,-0.29507049,0.52387396,2.420901401,-0.047667908,1.849397464,-1.665122029,0.406077921,3.416434879,-0.227424461,1.664213388,-1.525448761,0.555582161,3.416434879,-1.114987663,1.044508318,-0.749337154,0.022543629,3.416434879,-0.726273947
0.352681405,0.040613635,-0.55887605,2.384221077,0.351380583,0.54827344,-0.786988447,-0.803421565,3.572614759,-0.725016277,0.662042301,-0.493617677,-0.907421772,3.572614759,0.511877534,0.487626523,-0.328643575,-1.096811296,3.572614759,0.053696083
-2.519351166,1.734527372,-1.096496636,-0.366803243,-0.17024253,-1.991027794,0.985975891,-1.028022448,-0.331882245,-0.989538344,-2.578951175,1.628025988,-1.154849708,-0.331882245,-1.397739062,-2.501866396,1.859084957,-1.180691673,-0.331882245,-1.108342232
-2.060726549,1.380863585,-0.802765491,-0.366803243,-0.164794769,-1.359885544,0.620552837,-0.881779378,-0.370927215,-1.594390633,-1.243275037,0.525954866,-0.320602832,-0.370927215,-1.729937135,-1.484650019,0.993720093,-0.306905535,-0.370927215,-0.747614698
-0.781080594,0.39816664,0.865435106,-0.403483567,-0.872322725,-0.494032037,-0.359831798,0.160710041,-0.409972185,-1.657295271,-0.282171106,-0.256548743,0.681692906,-0.409972185,-1.757097984,-0.611307919,0.201575284,0.555552501,-0.409972185,-0.688411325
-0.256145087,0.052600077,1.579638376,-0.366803243,0.463059682,0.54827344,-1.268832177,1.140100244,-0.370927215,-0.353233737,0.52791167,-0.863346581,1.583689911,-0.370927215,-1.436042823,0.038019409,-0.306088276,1.321948501,-0.370927215,-0.376560995
0.237639723,-0.225765904,2.237983781,-0.366803243,0.989449586,0.670484009,-0.899885865,0.651462294,-0.331882245,-0.277425583,1.046550111,-1.111053675,2.215432878,-0.331882245,-0.559931343,0.538739753,-0.829736974,1.955314073,-0.331882245,-0.290509579
0.774295293,-0.594731532,2.993406095,-0.366803243,1.074570851,1.129526993,-1.021514834,1.609359842,-0.292837275,0.112905761,1.5165041,-0.954440231,2.540106572,-0.292837275,-0.124661331,0.96089717,-0.906005042,2.3263657,-0.292837275,-0.054384495
1.036454624,-0.757186071,1.059024434,-0.330122918,-1.005111899,1.652186438,-1.155015648,2.258701237,-0.214747335,0.737113323,1.598307226,-0.956060613,2.361394795,-0.214747335,0.539038383,1.294079706,-1.030634922,1.902087788,-0.214747335,-0.086051416
0.813156559,-0.584339032,0.495694985,-0.293442594,0.734085791,0.883096915,-0.693392352,0.422022595,-0.136657395,0.881471402,1.485703733,-0.874900609,1.916289437,-0.136657395,1.028630092,1.513361772,-1.037205084,1.730294484,-0.136657395,1.425011442
0.713844436,-0.578792115,-0.294987037,-0.25676227,0.042901118,0.735774586,-0.545568731,0.540172825,-0.058567455,0.875826114,0.71602574,-0.428309237,0.084108593,-0.058567455,1.382417558,0.433042642,-0.228330068,-0.593065287,-0.058567455,0.553482705
-0.36224251,0.47499463,-1.022253107,-0.25676227,-0.005447761,1.074615943,-1.103775232,0.012187747,0.019522485,-0.731468035,-0.106973318,-0.113039258,-1.04397954,0.019522485,-0.489591709,-1.008224235,0.977464022,-1.174068212,0.019522485,0.349024542
-0.593867989,1.068578524,-0.800787886,-0.220081946,-1.297929051,0.474947099,-1.563253938,-0.519395932,0.097612425,0.125809276,-0.722649475,0.988186447,-0.884463938,0.097612425,-0.957594026,-1.120862649,1.569320485,-1.07303942,0.097612425,-0.167283952
-0.756406774,1.077313325,-0.827602995,-0.183401621,0.808992504,-0.009877293,-0.84205849,-0.961506045,0.175702365,-1.166155213,-0.745832547,1.113378571,-1.071902912,0.175702365,-1.250791906,-1.094675006,1.513101572,-1.156419089,0.175702365,-0.839173405
-2.510098484,1.580297572,-1.127551093,-0.403483567,-0.510727591,-2.247502576,1.075435989,-1.073597035,-0.449017156,-0.926633706,-2.594516952,1.649302308,-1.197750195,-0.449017156,-1.604579372,-2.757432546,2.001257847,-1.199866443,-0.449017156,-0.936239401
-2.151711258,1.353766576,-0.727991571,-0.403483567,-1.611856277,-1.403077772,0.705493974,-0.740665387,-0.449017156,-1.298416247,-1.70163749,1.030386831,-0.592298596,-0.449017156,-1.729937135,-1.726649077,1.28544884,-0.644174484,-0.449017156,-0.742795819
-0.868981075,0.500306425,0.801026563,-0.403483567,-0.574057812,-0.534880501,-0.081571065,-0.292057342,-0.449017156,-1.361320885,-0.592824272,-0.042869672,0.516073755,-0.449017156,-1.544686218,-0.716689516,0.302024258,0.35689906,-0.449017156,-0.693918615
-0.182740475,0.292392668,1.844701828,-0.403483567,0.441949609,0.29581654,-0.771057197,0.413097008,-0.449017156,-1.607294149,0.278859238,-0.431056841,1.500691887,-0.449017156,-1.69720483,-0.078089657,0.015172333,1.31878295,-0.449017156,-0.871528737
0.235789186,-0.017469601,2.024243342,-0.403483567,0.420158565,1.014347718,-1.286984611,0.539542822,-0.449017156,-1.00244186,1.005482955,-0.96860096,2.17405096,-0.449017156,-0.957594026,0.365207183,-0.345441516,1.806207217,-0.449017156,-0.6078672
0.80544599,-0.332049938,3.138907802,-0.403483567,0.851212652,1.32774249,-1.124072258,1.911899636,-0.449017156,0.497591816,1.625795726,-1.157551593,2.435563164,-0.449017156,-0.50003819,0.92650617,-0.674762427,2.172066937,-0.449017156,-0.6078672
0.999752318,-0.638851839,1.100754927,-0.403483567,0.303712674,1.570154686,-1.146130912,2.165051842,-0.449017156,1.020184194,1.784434176,-1.054340304,2.630302247,-0.449017156,0.555056319,1.384316642,-0.88358521,2.238375483,-0.449017156,-0.543156535
0.691329576,-0.563171486,-0.157820063,-0.403483567,0.096016787,2.043260256,-1.567696305,2.610998044,-0.409972185,1.127444666,1.334682578,-1.123100863,0.32207749,-0.409972185,-0.571074256,0.658003956,-0.43004082,-0.563399169,-0.409972185,1.742369062
-0.792800658,0.861366102,-1.082266973,-0.403483567,-1.436165986,1.211223921,-0.942241545,0.354985038,-0.409972185,0.264522068,-0.157313703,-0.346303816,-1.190526929,-0.409972185,-0.309912248,-0.998127794,0.91995817,-1.241764626,-0.409972185,-0.629896362
-1.492303436,1.652790041,-1.112272012,-0.366803243,-0.946548469,0.1782935,-0.941858583,-0.54262027,-0.370927215,-0.434687178,-1.252217079,1.250829236,-1.133062818,-0.370927215,-0.108643395,-1.316165669,1.281452556,-1.225493292,-0.370927215,0.602359909
-1.327297269,1.476818876,-0.948002002,-0.366803243,0.106912309,0.53086262,-1.407311507,-0.222272182,-0.370927215,-0.737113323,-0.862410281,1.146702079,-0.696644406,-0.370927215,-1.452757192,-1.055866813,0.959650077,-1.125879252,-0.370927215,-0.76413657
-0.940226728,0.764199415,-0.872602976,-0.366803243,0.096016787,-0.140123624,-0.626144093,-0.873414527,-0.370927215,-0.069356396,-0.543808634,0.438524688,-0.989845302,-0.370927215,-1.773115921,-1.01453451,1.021016746,-1.016674468,-0.370927215,-0.177610122
-2.226657984,1.420202066,-1.061843089,-0.183401621,-0.036772387,-1.664240083,0.92945059,-1.068019368,0.136657395,-1.361320885,-2.002023867,1.647541023,-1.15974572,0.136657395,-1.534239738,-2.216957467,1.918622818,-1.224125585,0.136657395,-0.882543318
-1.511425646,1.125450365,-0.567767694,-0.293442594,-0.414710804,-0.980530547,0.339611365,-0.599231448,-0.058567455,-1.562938314,-1.491002721,1.148956523,-0.665087447,-0.058567455,-1.424899911,-1.84086506,1.565798336,-0.838133365,-0.058567455,-0.946565571
-0.753014124,0.466387345,0.82241273,-0.330122918,-0.489617517,0.156529975,-0.79970281,0.650584908,-0.097612425,-1.11534762,-0.532217097,0.073516027,0.577142181,-0.097612425,-1.348988821,-0.862141362,0.637847598,0.463667513,-0.097612425,-0.963087443
-0.253986128,0.000892607,1.270385686,-0.330122918,-0.053115669,0.81412328,-1.456024368,0.849154478,-0.136657395,-0.794372673,0.339466413,-0.631279696,1.590704602,-0.136657395,-1.305810036,-0.026345399,-0.158158027,1.339070031,-0.136657395,-0.726273947
0.315053831,-0.283020291,1.955080212,-0.330122918,0.128022383,1.030419244,-1.122770185,1.607423656,-0.097612425,0.182262156,1.062447074,-1.033768498,1.634095422,-0.097612425,-1.186023728,0.476583541,-0.66473785,1.20241031,-0.097612425,-0.317357621
0.295623198,-0.324399017,0.087024084,-0.293442594,0.048348879,1.448278941,-1.068083104,2.802950937,-0.058567455,0.497591816,0.818362444,-0.497422052,0.645529011,-0.058567455,-0.027160849,0.422630688,-0.479215436,0.244770678,-0.058567455,-0.45228624
0.440581887,-0.440948035,-0.348821836,-0.25676227,-1.696977542,1.266469794,-0.944692507,1.656976166,0.019522485,0.837922037,1.338988006,-0.717371297,2.106176418,0.019522485,0.364930378,0.676934782,-0.467429784,0.277239417,0.019522485,-0.882543318
0.349597178,-0.427048864,-0.26184132,-0.146721297,0.239701483,1.381314246,-1.076431692,1.60995686,0.136657395,1.411322007,1.385685337,-0.800856197,2.002408762,0.136657395,0.952719002,1.107295557,-0.464855906,1.552496043,0.136657395,-0.645729822
0.714769704,-0.704012176,0.129250872,-0.110040973,-0.276473869,1.40575636,-1.155092241,1.680464379,0.175702365,1.877461504,1.070726743,-0.759148973,0.597201927,0.175702365,0.435270012,1.122755731,-0.437152851,1.073987069,0.175702365,1.344467317
0.961507898,-0.71319328,0.693326658,-0.036680324,-0.212462678,1.253746502,-1.106609157,1.033428596,0.331882245,1.808105109,1.206513308,-0.902024395,1.407221225,0.331882245,0.773039541,1.11676097,-0.475354619,0.806494658,0.331882245,1.473200234
0.575671048,-0.509551287,-0.264500857,0.146721297,-0.063330221,0.257646664,-0.363048685,-0.552799265,0.527107096,0.881471402,0.590174778,-0.408160139,0.055566815,0.527107096,0.968736939,0.485733441,-0.143595297,-0.620204341,0.527107096,1.564758941
0.082811506,-0.211356671,-0.96464116,0.146721297,-0.005447761,-0.481643569,0.395447334,-0.971196871,0.644242006,-0.012903515,-0.18513339,0.273386626,-1.011566327,0.644242006,1.034201548,-0.127309804,0.295454096,-1.142264843,0.644242006,0.618193369
-2.688366829,1.44908429,-1.120796171,-0.25676227,-0.962891752,-2.558553584,1.028714534,-1.066261298,0.058567455,-0.900826675,-2.733946571,1.724473943,-1.171268548,0.058567455,-1.681186894,-2.750175729,2.057341293,-1.260684002,0.058567455,-1.183379067
-2.315792157,1.297532312,-0.722017082,-0.220081946,-1.127686521,-1.397720597,0.253674524,-0.442410271,0.136657395,-1.537937753,-1.742704647,1.329241635,-0.328854333,0.136657395,-1.544686218,-2.196764586,1.937655968,-0.534106061,0.136657395,-0.559678407
-0.819633436,0.298959708,0.386991124,-0.183401621,-1.377602555,-0.307870185,-0.604085439,0.726759152,0.214747335,-1.090347059,-0.671646717,0.176797768,0.637207985,0.214747335,-1.751526528,-1.022737868,0.685803009,0.521736218,0.214747335,-0.500475033
-0.186133125,-0.044949156,-0.143980618,-0.146721297,-0.984001825,0.512112505,-1.31578341,0.632248863,0.331882245,-0.535495893,0.337148105,-0.787611335,1.368298291,0.331882245,-1.675615438,-0.114058226,-0.147117445,1.389493695,0.331882245,-0.408916327
-0.010949007,-0.119481871,0.016682726,-0.110040973,-0.271026108,0.831199277,-1.406775359,0.469493787,0.449017156,-0.63065932,0.872014697,-1.016226101,1.040521594,0.449017156,-0.848254199,0.47311289,-0.676726702,1.785526962,0.449017156,-0.2856907
0.250285055,-0.342569953,-0.060459017,-0.110040973,-0.61695893,1.061223004,-1.357602942,0.64058073,0.605197036,-0.082259911,1.045887737,-1.001431309,0.502391998,0.605197036,-0.853825655,0.571553185,-0.72705279,0.567683752,0.605197036,-0.344205662
0.761958384,-0.680868142,1.078213262,-0.036680324,-1.074570851,1.157986988,-1.207098582,0.715821514,0.800421886,0.793566203,1.074700984,-0.883777485,0.570870308,0.800421886,0.076607522,0.876970509,-0.87816652,0.55216852,0.800421886,-0.715259366
1.192824954,-0.870674721,2.902140768,-0.036680324,0.984682795,1.348501546,-1.109596266,1.19595278,0.956601766,0.547592939,1.467157276,-0.868982692,2.008069547,0.956601766,0.305037224,1.184911943,-1.009027894,1.23657272,0.956601766,-0.592033739
1.176478549,-0.988116347,0.127159612,0,-1.622751799,1.788459592,-1.388010184,1.845043493,0.917556796,1.064540028,1.847690844,-1.11182864,2.232923864,0.917556796,0.446412924,1.55090791,-1.283620032,1.655097528,0.917556796,-0.565185697
