Temperatura,Humedad,Radiacion,Precipitacion
1.015015593,-1.271770516,0.451523298,0.505871567
0.219535257,-0.683057199,0.017544554,0.287116295
-1.036144573,0.255116903,-0.111630769,-0.232427477
-1.562719986,0.500289325,-0.111630769,-0.369149522
-1.052532416,0.512807673,-0.111630769,-0.396493931
-0.989970021,0.699763928,0.071727739,-0.341805113
0.858042731,-0.898021795,2.74336772,-0.013672205
1.894908781,-2.174191282,2.241836944,0.875021089
2.344801456,-2.756610326,1.135869389,1.54495911
1.136429928,-1.25595294,0.030486926,1.709025564
0.038753642,0.025294082,-0.111630769,0.957054316
-0.624284062,0.483231614,-0.111630769,0.560560385
-1.78070922,0.710152987,-0.111630769,0.041016614
-1.130658109,0.511778126,-0.013442919,-0.341805113
0.306009474,-0.588572924,1.296289565,-0.382821726
1.769577855,-1.918746795,2.242392108,-0.27344409
2.168451773,-2.321790789,1.332792771,-0.123049841
0.755283739,-1.227710612,-0.01355066,-0.082033227
-0.767136582,0.030254623,-0.111630769,-0.136722045
-1.271655401,0.294029075,-0.111630769,-0.109377636
-1.250938693,0.383178429,-0.111630769,-0.109377636
-0.633147927,0.354046947,0.096270212,0.451182749
0.960801722,-0.925913142,1.802179357,0.601576999
2.033638573,-2.268581962,2.363685887,1.96879745
2.461474654,-2.520235846,1.680230155,2.638735471
0.356409821,-0.529912181,-0.082183093,0.806660066
-0.499571545,0.836412806,-0.111630769,0.15039425
-0.65015418,0.930265315,-0.111630769,0.013672205
-0.678601002,0.94762721,-0.111630769,-0.164066454
-0.602845878,0.918612722,0.008147155,-0.328132908
0.819907498,-0.548911991,2.365465107,-0.15039425
2.068166419,-1.801167923,3.319714058,1.162137384
0.640053496,-0.426653363,0.454136015,3.923922696
-0.041227278,0.48388678,-0.059277682,5.523570624
-0.420105966,0.837816733,-0.111630769,3.076246016
-0.888550917,0.536112858,-0.111630769,1.681681155
-0.802592041,0.429835597,-0.111630769,1.230498406
-0.701585209,0.564401983,-0.066967687,0.396493931
0.030405118,0.329525025,1.001524001,0.314460704
0.226440826,0.278234898,1.186003312,0.710954635
0.274367537,0.226079017,0.465718159,0.806660066
-0.281376175,0.977718042,-0.036307926,0.779315657
-0.706223278,0.908130068,-0.111630769,1.12112077
-0.75981874,0.87988774,-0.111630769,0.929709907
-0.836707614,0.87183856,-0.111630769,0.082033227
-0.566462805,0.77456983,0.047065553,-0.232427477
0.528327572,-0.354304334,1.365861738,0.068361023
1.111281288,-0.795815922,1.544843272,0.943382111
1.104787992,-0.706923955,0.920348734,1.832075405
0.100491491,0.208225747,-0.088680466,1.886764223
-0.450614152,0.968498922,-0.111630769,1.654336746
-0.422785739,1.022503307,-0.111630769,1.832075405
-0.493799726,1.111020894,-0.111630769,1.873092018
-0.598620082,1.2279446,-0.042205243,1.353548247
0.360944822,0.053559808,1.397967022,0.984398725
1.167041182,-0.765257115,1.784951292,1.558631315
0.915863989,-0.706409182,0.893995615,1.531286906
0.387948689,0.057210018,-0.018985588,1.011743134
-0.165939795,0.674914424,-0.111630769,0.683610226
-0.249321966,0.730369533,-0.111630769,0.382821726
-0.447625175,1.075571741,-0.111630769,0.054688818
-0.549250416,1.234519657,-0.018865876,-0.164066454
0.278902538,0.161615377,1.156280299,0.259771886
0.919059103,-0.6484972,0.966669828,1.435581474
0.908752283,-0.771247203,1.056356623,1.996141859
0.336929932,-0.244727845,-0.035924848,1.996141859
-0.110179901,0.50901707,-0.111630769,2.351619176
-0.671695433,0.963889362,-0.111630769,4.019628127
-0.91235967,1.014758311,-0.111630769,4.607532921
-0.865978982,1.00518821,-0.013543178,1.54495911
-0.117497743,0.016917318,1.421996229,-0.136722045
0.415055625,-0.537235999,0.699777726,-0.095705432
0.552342462,-0.370332498,0.945980587,-0.068361023
0.339300501,-0.134238803,-0.008661917,-0.15039425
-0.255093785,0.538054957,-0.111630769,-0.218755272
-0.826916136,0.861238912,-0.111630769,-0.287116295
-1.008006956,0.796705076,-0.111630769,-0.341805113
-0.840418069,0.690965987,-0.063331433,-0.218755272
-0.44216256,0.876565114,0.396195367,0.095705432
-0.023705685,0.421084453,1.063762312,1.066431952
0.441131878,-0.023609369,1.064830742,2.96686838
0.264163786,0.226032219,0.034863899,3.048901607
-0.20397196,0.783835747,-0.111630769,0.970726521
-0.452675516,1.051096617,-0.111630769,0.068361023
-0.516887002,1.185499212,-0.111630769,-0.259771886
-0.559763372,1.231945791,-0.01964999,-0.382821726
0.097605581,0.481476706,1.094658504,-0.355477317
1.314944043,-0.812007878,2.786543379,-0.054688818
0.533687118,-0.370660081,0.747515911,0.546888181
-0.045040802,0.48503332,-0.037517018,0.834004475
-0.542550983,0.873499873,-0.111630769,0.396493931
-0.832172614,0.84822919,-0.111630769,0
-1.168381068,0.812475854,-0.111630769,-0.232427477
-0.756932831,0.695341559,-0.030536308,-0.314460704
0.148315134,0.052904643,0.760356529,-0.054688818
0.555434508,-0.449045996,0.521934953,0.177738659
1.364932118,-1.182761555,0.912675189,0.328132908
0.130072063,-0.050354176,-0.053172366,0.246099681
-0.802179769,0.574533655,-0.111630769,-0.068361023
-0.651700203,0.838822881,-0.111630769,-0.259771886
-0.892570576,0.802484575,-0.111630769,-0.355477317
-1.280416197,0.85110724,0.050178068,-0.341805113
0.380527779,-0.463342651,1.20436116,-0.232427477
1.465629745,-1.216947173,2.442766192,0.492199363
1.488717021,-1.172746877,1.222819267,1.339876042
0.804344201,-0.687713557,0.015769822,1.12112077
-0.203559687,0.286518067,-0.111630769,0.533215976
-0.676539638,0.371596032,-0.111630769,-0.027344409
-0.872678415,0.56620369,-0.111630769,-0.232427477
-1.143953906,1.013775562,0.02643168,-0.232427477
0.743946238,-0.556914374,1.510054941,0.095705432
1.477276452,-1.02858699,2.561258707,1.421909269
1.445016106,-1.194484344,1.466240319,3.103590425
-0.093173649,0.620582455,-0.049976053,3.130934834
-0.294259699,0.90579019,-0.111630769,2.283258154
-0.424228694,1.10035105,-0.111630769,0.533215976
-0.5998569,1.150752023,-0.111630769,-0.095705432
-0.43649381,0.9554892,0.009580708,-0.095705432
0.757138967,-0.670936631,1.949649679,0.041016614
1.141686406,-0.925796148,1.286483649,0.300788499
1.523347935,-1.186013985,1.593334147,0.779315657
0.63242645,-0.682916807,-0.008331213,0.834004475
-0.44504847,0.458616097,-0.111630769,0.410166135
-0.44618222,0.60993601,-0.111630769,0.27344409
-0.715499416,0.79970012,-0.111630769,0.232427477
-0.839902728,1.026551296,0.005139389,0.369149522
0.196344913,0.170132533,1.442529844,0.437510544
0.782493743,-0.333198634,1.31608695,1.203153997
0.871647733,-0.763665998,0.660622896,1.39456486
0.437421423,-0.421224846,-0.01572493,0.875021089
-0.096471831,0.463249056,-0.111630769,0.287116295
-0.522246549,0.878086034,-0.111630769,0.218755272
-0.65757509,1.015483673,-0.111630769,0.437510544
-0.377126529,0.563489431,-0.014912384,0.041016614
0.310544474,0.095513822,1.169240628,0.054688818
0.673756796,-0.024194339,1.30435367,0.792987862
1.111281288,-0.568590365,1.443093988,1.230498406
0.599753832,-0.34248795,0.047861639,1.025415339
-0.057615121,0.456393213,-0.111630769,0.451182749
-0.294465836,0.895892506,-0.111630769,0.054688818
-0.510084501,1.154308638,-0.111630769,0.068361023
-0.4964795,1.020210227,-0.026509492,0.054688818
0.655719862,-0.291665798,2.096252087,0.082033227
1.449654175,-1.294771517,3.259289385,0.546888181
1.19858005,-1.312460995,1.195276509,0.560560385
0.489367794,-0.461306957,0.004736857,0.177738659
-0.138523655,0.494135446,-0.111630769,0.095705432
-0.339197433,0.644449211,-0.111630769,0.191410863
-0.651803271,1.141439308,-0.111630769,0.109377636
-0.584602807,1.052009169,0.037546946,0.109377636
0.392586758,0.014437048,1.022080061,0.109377636
1.157765044,-0.988153898,2.407534926,1.189481793
1.04944037,-1.191816883,1.522294005,1.722697769
0.365685959,-0.801384832,0.085988441,0.546888181
-0.539252801,0.072840404,-0.111630769,0.068361023
-1.075207419,0.659401032,-0.111630769,0.587904794
-1.109529129,0.855436015,-0.111630769,0.957054316
-0.910710579,0.785473661,0.090850248,0.300788499
0.522246549,-0.323347747,1.661100164,0.369149522
0.749821125,-0.940116201,1.286114038,0.970726521
0.874327506,-1.311852626,1.12624753,0.820332271
0.292713676,-0.856208175,0.011524533,0.669938021
-0.122754221,-0.588526126,-0.111630769,0.724626839
-0.693133617,0.676411946,-0.111630769,0.628921408
-0.414128011,0.229050662,-0.111630769,0.177738659
-0.350534934,0.251677283,-0.006225776,0.068361023
0.489883135,-0.484986523,1.099469434,0.314460704
1.23228335,-1.304014035,2.261213841,0.328132908
1.491499863,-1.486852106,1.535818477,0.109377636
0.520185185,-0.800636071,0.007431876,-0.041016614
-0.324458681,0.509859426,-0.111630769,0.054688818
-0.66211009,1.139450412,-0.111630769,0.041016614
-0.919059103,1.203563071,-0.111630769,-0.082033227
-0.978735588,1.087013745,0.042458135,0.218755272
0.516577798,-0.239697107,1.569384249,0.341805113
1.66362375,-1.301627359,2.688288191,0.109377636
1.473462928,-1.359118163,1.343287032,0.082033227
0.707150892,-0.918004354,0.002882817,0.068361023
-0.064108418,0.286728656,-0.111630769,0.027344409
-0.16738275,0.380627962,-0.111630769,-0.013672205
-0.27993322,0.22313077,-0.111630769,-0.095705432
-0.220772076,0.229565435,0.018714739,-0.205083068
0.747862829,-0.646087126,1.820255881,-0.15039425
1.535303846,-1.605273333,1.6979655,0.095705432
1.839045819,-1.827210766,1.449850238,0.300788499
0.435463128,-0.63794435,-0.054549055,0.451182749
-1.18373823,0.45145607,-0.111630769,0.396493931
-1.331022682,0.489128107,-0.111630769,-0.013672205
-0.707769301,0.519897503,-0.111630769,-0.191410863
-1.265780514,0.608064108,0.028372512,0.041016614
1.038412073,-1.293929161,2.217423161,0.519543772
2.460650108,-2.277028922,4.160893451,1.69535336
1.573439078,-1.937910396,0.496135502,3.459067742
0.577800306,-0.664501966,0.077141718,4.429794263
-0.599753832,0.192993141,-0.111630769,2.419980199
-0.550899507,0.336685052,-0.111630769,0.943382111
-0.4313404,0.520739859,-0.111630769,0.109377636
-0.445769947,0.907428105,-0.00902255,-0.218755272
0.378569483,0.013781882,1.215840052,-0.054688818
1.796890927,-1.677271381,2.311234038,1.025415339
0.35991414,0.031120378,0.391327574,1.886764223
0.511939729,-0.549847942,0.073964858,2.146536109
-0.107293992,0.259656267,-0.111630769,2.474669017
-0.346618343,0.65848848,-0.111630769,2.255913745
-0.61129747,0.756225186,-0.111630769,1.257842815
-0.60387656,0.984316498,-0.020288953,0.751971248
0.131927291,0.152794036,1.020282884,0.505871567
1.587456353,-1.273057448,3.70853142,1.408237065
1.084998898,-1.074378404,0.838275627,3.212968061
0.335280841,0.390946824,0.011416792,5.687637078
-0.302505155,0.735049289,-0.111630769,5.769670305
-0.693855095,0.730720515,-0.111630769,2.939523971
-0.947402857,0.871604572,-0.111630769,0.820332271
-0.720446689,0.608766071,0.056341743,-0.095705432
0.547910529,-0.411046376,1.387987523,0.15039425
1.744120011,-1.486618118,2.332879479,1.476598088
1.87326446,-1.580798209,2.204935694,2.652407676
0.767136582,-1.066890794,-0.009761772,2.187552722
-0.470506314,0.116502528,-0.111630769,0.765643453
-0.668809523,0.555861429,-0.111630769,0.437510544
-0.663140772,0.690264024,-0.111630769,0.669938021
-0.813104997,0.622875536,0.007267272,0.164066454
0.719106803,-0.706128397,1.575043638,-0.191410863
1.809774451,-1.501476343,2.447925783,-0.068361023
2.230498827,-1.853347204,2.055593375,0
0.890715349,-0.427987093,-0.019443487,0.054688818
0.342701751,0.329759013,-0.111630769,-0.027344409
0.002370569,0.375246242,-0.111630769,-0.136722045
-0.424434831,0.631416091,-0.111630769,-0.191410863
-0.422888808,1.002731338,-0.041425618,-0.341805113
0.434329377,-0.138754768,1.114997587,-0.341805113
1.50366191,-1.444874693,1.881820813,-0.246099681
1.654038407,-1.599938412,1.156925247,-0.205083068
0.861237845,-0.76900092,0.056575182,-0.191410863
0.017933866,0.259937052,-0.111630769,-0.191410863
-0.18737798,0.482974227,-0.111630769,-0.191410863
-0.466280518,0.56484656,-0.111630769,-0.191410863
-0.799912268,1.127563832,0.060727695,-0.15039425
0.560587917,-0.224183716,1.486814336,-0.259771886
1.827708318,-1.38008347,3.088330056,-0.177738659
1.791119108,-1.500984969,1.053939936,0.232427477
0.767754991,-0.562506682,0.025701436,0.437510544
0.194180481,0.194397068,-0.111630769,0.164066454
-0.124918653,0.585156702,-0.111630769,-0.054688818
-0.452160175,0.87261072,-0.111630769,-0.054688818
-0.481946884,0.759641408,0.13103909,1.736369973
0.463806881,-0.005732701,1.265143474,2.1191917
1.740821828,-1.504775571,2.584090794,1.162137384
1.876768779,-1.777347965,1.532188208,0.792987862
0.934519332,-0.983403945,-0.028809461,0.232427477
0.308070837,0.221141874,-0.111630769,0.136722045
0.227059236,0.157614185,-0.111630769,0.806660066
0.03999046,0.36223652,-0.111630769,2.460996813
-0.043185574,0.324424091,-0.022808893,2.255913745
0.741472601,-0.466478087,1.233671167,0.834004475
1.313707225,-1.189032428,1.245127613,0.560560385
1.764424445,-1.679260277,1.522666609,1.326203838
0.263751513,-0.225260059,-0.022318073,1.763714382
-0.070601714,0.124224125,-0.111630769,0.957054316
-0.293229017,0.543062296,-0.111630769,0.027344409
-0.548116666,1.042907044,-0.111630769,-0.246099681
-0.682002252,1.148458943,-0.033189427,-0.246099681
0.451954039,-0.238901548,1.369375287,-0.109377636
0.892570576,-0.615224135,1.047574246,-0.082033227
0.561927804,-0.131173563,0.71575031,0.492199363
0.025251708,-0.166061145,-0.012027323,0.765643453
-0.76321999,0.38142352,-0.111630769,0.054688818
-0.814547952,0.69033422,-0.111630769,-0.314460704
-0.99347434,0.899589514,-0.111630769,-0.355477317
-0.850518752,1.044825744,-0.002568572,-0.369149522
0.71642703,-0.441651981,2.524299098,-0.396493931
1.724433985,-1.565284818,3.589931164,-0.396493931
2.057035053,-2.168247991,2.539896086,-0.396493931
0.855981367,-1.207166483,0.011561943,-0.396493931
-1.01635548,0.217866045,-0.111630769,-0.396493931
-1.526233845,0.390338456,-0.111630769,-0.396493931
-1.267326537,0.851528419,-0.111630769,-0.396493931
-1.293815063,0.909159615,0.109205103,-0.396493931
0.80949761,-0.781987243,2.477321084,-0.396493931
2.109393697,-2.370624044,2.89563251,-0.369149522
2.31944668,-2.667437574,1.906167257,-0.314460704
1.169617887,-2.26937752,0.053333977,-0.287116295
-0.439585855,-0.657084553,-0.111630769,-0.341805113
-0.978838656,-0.328238092,-0.111630769,-0.355477317
-1.540457256,0.090389489,-0.111630769,-0.369149522
-1.690215344,0.187611422,0.018795545,-0.246099681
1.027486845,-1.418808452,2.945841254,0.218755272
2.750580943,-2.438246519,4.100729151,0.628921408
2.90332801,-2.330869516,2.388090691,0.437510544
0.652833953,-0.062310952,-0.082615553,0.246099681
0.208919233,0.942339085,-0.111630769,0.205083068
-0.224997872,1.007949266,-0.111630769,0.300788499
-0.348782775,0.900876446,-0.111630769,0.751971248
-0.754768398,0.810884737,0.098417548,0.300788499
1.500260659,-1.261077273,2.952235376,-0.054688818
2.58907308,-2.262942856,3.760719902,0.177738659
1.851104798,-1.834838769,1.468218561,0.42383834
1.012954229,-1.52092073,0.11808325,0.970726521
0.233861736,-0.750703073,-0.111630769,0.683610226
-0.496582568,-0.989885407,-0.111630769,-0.054688818
-0.879893188,-0.92785524,-0.111630769,-0.205083068
-1.034392414,-0.254508535,0.048541005,-0.341805113
1.112930379,-2.39678388,2.958636979,-0.355477317
2.807268451,-3.391044859,4.173125033,-0.246099681
2.25832724,-3.353630209,2.659765291,-0.218755272
0.656338271,-2.049241794,-0.020489471,-0.314460704
-0.852167844,-0.938922864,-0.111630769,-0.382821726
-1.721960349,-0.44090322,-0.111630769,-0.396493931
-2.077442556,-0.431660702,-0.111630769,-0.396493931
-2.129904268,-0.60284618,0.052240108,-0.287116295
0.769404082,-2.428091448,2.93371442,-0.136722045
2.816338452,-3.432718087,4.477267046,0.027344409
2.835096864,-2.459048035,2.83873635,0.669938021
1.079227079,-0.727304293,0.033726635,0.683610226
0.235510828,-0.299668181,-0.111630769,0.218755272
-0.041433415,0.626900126,-0.111630769,-0.218755272
-0.291786063,0.868726522,-0.111630769,-0.382821726
-0.380940052,0.930499303,0.007624911,-0.355477317
0.628819063,-0.464933768,1.937642557,-0.232427477
2.163710636,-2.119227546,3.899125026,-0.109377636
2.592783536,-2.606390155,2.469475454,-0.054688818
0.808157724,-0.77590356,0.000971912,-0.027344409
-0.518123821,0.540816013,-0.111630769,-0.232427477
-0.607380878,0.653972515,-0.111630769,-0.314460704
-0.64500077,0.557803527,-0.111630769,-0.355477317
-0.653761566,0.926053534,0.066894363,-0.27344409
0.959358767,-1.072202317,2.827775213,-0.232427477
2.094964149,-2.000689324,3.444078452,1.052759748
1.88697253,-1.841016047,1.541952225,3.117262629
0.591817581,-0.764648747,0.006092597,2.39263579
-0.132751836,0.366565295,-0.111630769,0.724626839
-0.289518562,0.726110955,-0.111630769,-0.082033227
-0.552033257,0.899566115,-0.111630769,-0.300788499
-1.320200521,0.799185347,-0.041275978,0.683610226
0.504415751,-0.922145938,1.386512072,2.201224927
1.639299655,-1.715434792,2.483752616,2.857490743
1.984578112,-1.840477875,1.612272599,2.857490743
0.647680543,-0.981695834,-0.067979254,1.54495911
-0.151922521,0.72660233,-0.111630769,0.191410863
-0.424125626,1.028493395,-0.111630769,-0.15039425
-0.656750544,1.023275467,-0.111630769,-0.013672205
-0.873709096,0.961011312,0.037597824,-0.191410863
0.365789027,-0.158854321,1.455487181,-0.300788499
1.657027385,-1.409285148,1.977828406,-0.013672205
1.782152175,-1.556767662,1.312730523,0.27344409
0.42845449,-0.093946104,-0.040234483,0.560560385
-0.217370825,0.652428196,-0.111630769,0.916037702
-0.433504832,0.806064588,-0.111630769,0.724626839
-0.383104484,0.781589464,-0.111630769,0.191410863
-0.388257894,1.03300936,-0.034712763,-0.164066454
0.759097263,-0.559418043,2.09428432,-0.341805113
1.735771487,-1.500633987,2.204854889,-0.27344409
2.141241769,-2.139046313,1.921990202,-0.109377636
0.632014177,-0.559581835,0.044535139,-0.027344409
-0.198921618,0.368273406,-0.111630769,0.013672205
-0.884325121,0.520014497,-0.111630769,0.041016614
-0.605731787,0.647654844,-0.111630769,-0.054688818
-0.559660304,0.930873683,-0.022475195,0.041016614
0.676951911,-0.46067519,2.176043183,-0.082033227
1.369260982,-1.434532432,1.524882779,0.300788499
1.931807195,-1.928808271,2.116565731,0.84767668
0.745492261,-0.934594089,0.051860022,0.84767668
0.105747969,-0.327606325,-0.111630769,0.587904794
-0.322706521,0.022088449,-0.111630769,0.478527158
-0.617790766,0.525279223,-0.111630769,0.410166135
-0.786822607,0.912365248,0.038558514,0.205083068
-0.017624661,0.428642259,0.66692873,0.082033227
0.835264659,-0.8825786,1.087195952,0.177738659
0.930602741,-1.082450983,0.585615795,0.587904794
0.443605515,-0.666420666,-0.001025783,0.834004475
-0.274985947,0.126400212,-0.111630769,0.328132908
-0.439482787,0.425413228,-0.111630769,-0.164066454
-0.529667459,0.746491293,-0.111630769,-0.287116295
-0.44731597,0.666280274,-0.024972689,-0.328132908
0.970593201,-1.012301439,1.856860843,-0.136722045
1.567151918,-1.540575705,1.305058475,0.218755272
1.967365723,-1.927404344,1.553381736,0.437510544
0.794964995,-0.649994722,-0.074719044,0.328132908
0.029477504,0.834728094,-0.111630769,0.136722045
-0.333528682,0.895986101,-0.111630769,-0.109377636
-0.969356382,0.900104287,-0.111630769,-0.314460704
-0.982961384,0.778032849,0.009606146,-0.232427477
0.316110157,-0.130378005,1.515198071,0.355477317
1.638578178,-1.537674257,2.481428705,2.050830677
2.302749632,-2.186288451,1.965529486,3.978611514
0.009482274,0.801665617,-0.076357604,5.564587237
-0.503797341,1.210325318,-0.111630769,4.976682443
-0.789090108,1.206347525,-0.111630769,2.597718858
-1.380907688,0.944515172,-0.111630769,1.134792975
-1.641154883,0.631556483,0.231995282,-0.15039425
0.52214348,-0.2973985,3.148983679,-0.232427477
1.872233778,-1.031558635,4.53494732,0.218755272
1.653110794,-1.451566745,0.701362414,0.916037702
0.575429738,0.163229892,-0.01343394,1.476598088
0.002576705,0.785777845,-0.111630769,1.54495911
-0.126361608,1.047259217,-0.111630769,1.408237065
-0.387845621,1.190132171,-0.111630769,0.369149522
-0.37248846,1.108657617,-0.02278495,-0.27344409
0.39475119,0.151717693,1.173201601,-0.177738659
1.246094488,-0.754049099,2.472947104,0.15039425
1.668674091,-1.293344191,1.594794635,0.054688818
1.026765367,-0.67709051,0.076270812,-0.136722045
0.109870697,0.248214263,-0.111630769,-0.328132908
0.025251708,0.156327252,-0.111630769,-0.355477317
-0.352287094,1.020608006,-0.111630769,-0.355477317
-0.362696981,1.027346855,0.080296131,-0.287116295
0.344866183,0.001193338,1.105236563,-0.095705432
1.008110024,-0.701682628,1.786960959,0.259771886
1.535097709,-1.25192835,1.740060758,0.710954635
1.040061165,-0.8787412,0.038251751,0.492199363
0.243550147,-0.193110135,-0.111630769,0.328132908
-1.142923224,0.487981566,-0.111630769,0.191410863
-1.135296178,0.588432531,-0.111630769,-0.177738659
-0.735185441,0.376345985,0.110984323,-0.218755272
0.533377914,-0.291104228,1.897884678,-0.027344409
0.904526487,-0.507753536,0.989608159,0.382821726
1.128390608,-0.58443134,1.015108329,0.765643453
0.548219734,0.028289126,-0.033410894,1.080104157
0.055862962,0.709287232,-0.111630769,0.875021089
-0.11997138,1.083737916,-0.111630769,0.546888181
-0.207167074,1.006802726,-0.111630769,1.982469655
-0.168413432,1.057905662,-0.037804327,4.812615989
0.325386294,0.478271073,0.60237399,2.39263579
0.826916136,-0.043287744,1.049154445,0.656265817
0.844334661,-0.727257495,0.663296965,0.505871567
0.444739265,-0.558224705,0.018457359,0.437510544
0.070395578,-0.219597555,-0.111630769,0.205083068
-0.164290704,0.25460213,-0.111630769,-0.041016614
-0.320439021,0.668245771,-0.111630769,-0.164066454
-0.285189698,0.548444015,0.09380564,-0.191410863
0.746522943,-0.439265306,1.476908162,0.013672205
1.070878555,-0.850124492,1.172210984,0.082033227
0.942970924,-0.827942448,0.487752664,-0.177738659
0.400935282,-0.50422032,0.006097086,-0.328132908
-0.209022301,0.466290897,-0.111630769,-0.232427477
-0.253341625,0.345950969,-0.111630769,0
-0.366304368,0.805620011,-0.111630769,0.054688818
