Temperatura ,Humedad,Radiacion,Precipitacion,V_Viento
-0.250048265,0.505319003,-0.193187353,-0.22596171,-0.636178268
0.074755537,0.097156182,0.842127412,-0.282452138,0.261879601
1.93767703,-1.948575842,2.480026895,-0.155348676,1.877894676
0.653998366,-0.881873583,-0.157579522,-0.197716496,0.312371082
-0.327393226,0.891405842,-0.193186564,-0.261268227,-0.704794896
-0.452529942,0.097884762,0.872135083,-0.310697351,0.635171316
1.252999623,-1.657945164,2.050705537,-0.24714562,1.722680125
0.243799873,-0.319943891,-0.144477248,-0.268329531,0.227067812
-0.677303179,0.517134147,-0.193187353,-0.275390834,-0.452769045
-0.395450036,-0.034850424,0.521230156,-0.134164765,0.670846208
1.662297447,-1.690913422,1.964856412,-0.091796945,2.093670233
0.197584288,-0.400306297,-0.121132338,0.056490428,0.330208528
-0.716707453,0.685193334,-0.193187353,-0.2047778,0.062934538
-0.721604841,0.80334477,0.415970196,0.127103462,0.110117459
1.04505764,-1.10966421,1.691604293,0.402494296,2.131790582
-0.293955884,0.383986099,-0.152047994,-0.02118391,0.473051947
-1.133886132,0.737954689,-0.193186564,-0.141226069,0.246056061
-0.936864761,0.438471761,0.335389117,-0.282452138,-0.057324373
0.75712498,-1.049009901,1.419094497,-0.211839103,0.918124997
0.051450724,-0.353628587,-0.151615696,-0.240084317,-0.140326037
-0.668465363,0.526957838,-0.193187353,-0.296574744,-0.07530567
-0.35413184,0.044334111,0.623597346,-0.317758655,0.074011016
1.653966257,-1.835269464,2.313247223,-0.112980855,1.889115005
0.28545582,-0.405539932,-0.134233824,-0.324819958,0.422560467
-0.657094416,0.519939181,-0.193187353,-0.381310386,0.395660447
-0.691995344,-0.117532144,0.3497307,-0.367187779,0.233828779
1.862133408,-1.956456652,2.849792818,-0.338942565,3.223183351
0.17197151,0.015591618,-0.11811177,-0.338942565,7.19252E-05
-0.427761541,0.863889793,-0.193187353,-0.374249082,0.178590236
0.032592964,0.220844829,0.972186951,0.974459875,0.088827604
2.434902677,-2.378972505,3.95876794,2.189004066,3.512178747
0.740800352,-1.119317899,-0.104690794,0.607272096,0.843898205
-0.376592276,0.974901143,-0.193166843,-0.169471283,-0.477655159
-0.266485476,0.932121337,0.443848718,0.197716496,0.376528348
0.907367848,-0.669091709,1.501897022,0.614333399,1.177918768
-0.02628828,0.286283482,-0.134008208,-0.091796945,-0.130256511
-0.524020553,1.063666508,-0.193125822,-0.035306517,-0.012155356
-0.171239717,0.745580497,0.701616976,-0.211839103,0.174130875
1.325053153,-1.176730026,1.724682231,-0.183593889,2.121721056
0.069182647,0.162594835,-0.120857813,-0.275390834,-0.34272351
-0.507245591,0.6553944,-0.193186564,-0.261268227,0.119180033
-0.437049691,0.846610297,0.241303443,0.218900407,0.317981246
1.000024184,-0.78143879,1.341454311,0.190655193,1.149580244
0.201581008,-0.009422972,-0.121301155,-0.275390834,-0.238431991
-0.422976736,0.981968372,-0.193185776,-0.360126475,-0.317981246
-0.18897164,0.447117581,0.699305599,-0.317758655,0.386597874
1.826782145,-1.495435331,3.210057639,0.105919552,2.476887623
0.439976866,-0.749114111,-0.146944032,0.240084317,0.496787258
-0.48371561,0.957524503,-0.193184198,0.077674338,-1.260920432
-0.086689403,0.639377776,0.722930556,0.804988592,0.013306159
1.583882941,-1.593441523,2.1127246,0.762620772,2.339654369
0.245544919,-0.615528915,-0.144427549,-0.112980855,0.236130385
-0.978014082,0.597812271,-0.193186564,-0.381310386,-1.018244855
-0.053702396,-0.006994371,1.714769342,0.091796945,-0.064229191
2.813014832,-2.756049234,3.617073812,2.556191845,2.018436489
0.595342289,-0.605911655,-0.118987411,1.645283702,1.404914654
-1.16940627,0.629116937,-0.193187353,0.437800813,-1.085566829
-0.611948376,0.419152241,0.765336834,-0.338942565,-0.238288141
2.394203691,-2.224039907,3.202082204,-0.324819958,2.247590131
0.688111209,-1.103908426,-0.125997274,-0.310697351,0.662071335
-1.225135172,0.569895503,-0.193184987,-0.310697351,-0.692136063
-0.098229226,-0.101345518,0.761405915,0.275390834,-0.105658098
2.871952368,-2.756498525,3.170565432,1.10862464,1.842075933
0.762022368,-0.694106299,-0.153110597,-0.134164765,0.050563406
-0.507414466,0.509399053,-0.193187353,-0.303636048,-0.556341312
0.043569869,-0.509969774,1.743400442,-0.24714562,-0.134715873
1.944713508,-1.744840507,1.999019041,2.21724928,0.713569768
0.022347853,0.632638409,-0.155436173,4.39213074,-0.909350124
