Temperatura,Humedad,Radiacion,Precipitacion,V_Viento
-0.433844282,0.415752216,-0.210223413,-0.272476339,-0.524907797
0.068351248,-0.190555066,0.796748178,-0.365691929,-0.249793922
1.560939978,-1.855748868,2.165593196,-0.164919889,2.074311236
0.178487594,-0.180763299,-0.12947647,-0.164919889,1.114226001
-0.492218332,0.383638997,-0.210223413,-0.250965049,0.263860563
-0.187839355,-1.429982346,0.620881623,-0.344180639,0.964971542
1.012223904,-2.011176308,2.543765802,-0.279646769,2.287087683
-0.190877188,-0.471616538,-0.144250867,-0.286817199,0.918477593
-0.911975407,0.083020965,-0.210223413,-0.337010209,-0.599090817
-0.263249098,-0.86091345,0.911646635,-0.150579029,-0.474267891
1.161137298,-1.77549954,1.614931404,-0.02151129,1.770027591
-0.124700076,-0.376612123,-0.147629729,0.143408599,0.813199894
-0.64184651,-0.189246799,-0.210223413,-0.179260749,-0.244019196
-0.804042979,0.39384887,0.300129498,0.03585215,-0.615526576
0.439860383,-1.125992493,1.28454971,0.293987629,1.567616037
-0.790640774,0.421322463,-0.171169751,0.02868172,-0.018360668
-1.086501905,-0.479263827,-0.210223413,-0.150579029,-0.256605138
-0.929249361,-0.273650211,0.573198237,-0.329839779,-0.095949296
0.655010454,-1.713633377,1.676545405,-0.222283329,1.820815566
-0.44849736,-0.159345495,-0.167007591,-0.250965049,0.49174014
-0.66597048,-0.432975475,-0.210223413,-0.387203219,0.084695983
-0.593539005,-0.367912826,0.77264439,-0.365691929,-0.067964084
1.148747703,-1.67163398,1.642688842,-0.172090319,1.616034894
-0.254135598,-0.07977053,-0.152381789,-0.351351069,0.664981923
-0.701650129,-0.31409857,-0.210223413,-0.401544079,0.389868048
-0.514912733,-0.878932459,0.586545672,-0.437396228,0.008291914
1.226897453,-1.838377249,1.889865424,-0.401544079,1.74115396
-0.312628779,0.383504124,-0.161119039,-0.401544079,1.280804639
-0.723629746,0.787380788,-0.210223413,-0.430225798,-0.352702503
-0.108140907,-0.096292451,0.78844402,0.717042997,-0.506695199
1.527225985,-1.787381835,2.20958933,1.785437063,2.263988779
-0.008964586,-0.09182816,-0.155660591,0.580804828,1.204252501
-0.499783133,0.854965559,-0.210223413,-0.09321559,-0.720508136
-0.335263615,0.527548297,0.385554577,0.08604516,0.377282106
0.415557717,-0.383193917,1.120197419,0.752895147,1.147541729
-0.378925022,0.505361718,-0.167612426,-0.05019301,0.156213745
-0.591454218,0.719027242,-0.210223413,-0.143408599,-0.668683671
-0.264738232,0.474705126,0.389397145,-0.301158059,-0.864135939
0.539096269,-0.334464366,1.215044481,-0.258135479,1.33973646
-0.270873464,0.253985754,-0.162947731,-0.344180639,0.815717082
-0.641786945,0.271087627,-0.210223413,-0.337010209,-0.701999398
-0.09116478,-0.141299511,0.495886905,0.01434086,-0.336562884
1.199795215,-1.203652264,2.120573323,0.09321559,1.717906986
0.015159384,0.137212865,-0.095135292,-0.322669349,0.451168987
-0.623202554,0.735131057,-0.210223413,-0.401544079,-0.681269612
-0.121423981,0.099907042,0.484049316,-0.394373649,-0.792470107
1.792947045,-2.062077311,2.199068191,0,1.444866089
0.437894726,-0.588901944,-0.067689978,0.337010209,1.085204301
-0.500736178,0.728306492,-0.210223413,-0.00717043,-0.720508136
-0.106770903,0.195788131,0.627866345,0.752895147,-0.180201069
1.689362889,-1.992469448,2.531308444,0.810258587,1.683258629
0.08205128,-0.163283781,-0.053760856,0,0.621301302
-1.073695353,0.72226419,-0.210223413,-0.430225798,-0.874352762
-0.082289541,-0.281270525,0.965326846,-0.215112899,-0.965711891
2.710432248,-2.812388304,2.870115263,1.240484385,1.302718985
0.465473487,-0.684526774,-0.088140116,1.369552125,1.584940215
-0.759428526,0.70459585,-0.210223413,0.286817199,-0.417409049
-0.2085681,-0.136727323,0.646492271,-0.408714508,-0.836446868
2.681364354,-2.718543795,3.856277549,-0.236624189,1.356024149
0.402870296,-0.327923034,-0.055292358,-0.143408599,1.115262491
-0.352180177,0.444736385,-0.210223413,-0.143408599,-0.469529654
0.552379343,-0.722601372,1.042225248,0.523441388,-0.460497391
2.476519089,-2.476204309,3.234956861,2.387753181,2.230376911
0.434916458,-0.161584384,-0.173254564,0.473248378,0.747308788
-0.311794864,0.829595981,-0.210223413,-0.10755645,-0.486853833
0.410554227,-0.383490637,1.426872573,-0.279646769,-0.913887426
2.35512489,-2.37059889,2.698469111,2.63871823,0.894194129
0.029395504,0.112369291,-0.199119841,4.481518733,-0.831560561
-0.304110933,0.647746956,-0.210223413,1.498619864,-0.642919508
-0.207912881,0.320248771,0.129740805,0.344180639,-0.916108474
