Temperatura,Humedad,Radiacion,Precipitacion
-0.155836873,0.800130475,-0.20831676,2.81080855
-0.514682863,1.198885754,-0.245033801,0.200772039
0.243268185,0.116866337,1.054698813,-0.05736344
1.564671922,-1.201640851,1.602933364,0.537782248
0.168152779,-0.163110774,-0.183516138,0.623827408
-0.592238213,0.735900659,-0.245033801,0.236624189
-0.300200203,0.618731777,0.750050394,0.394373649
0.994886999,-0.643205796,1.065108301,1.333699975
0.254712683,-0.016575644,-0.187919296,0.580804828
-0.602462738,1.002166655,-0.245033801,0.315498919
0.025009422,0.322893545,0.575357948,0.02151129
1.068666246,-0.365855039,1.524103388,1.032541916
0.368111966,0.022974164,-0.150051784,0.745724717
-0.390942867,1.088347129,-0.245033801,0.03585215
0.152293146,0.361155925,1.120511804,0.04302258
1.555202617,-1.474228121,2.540738191,0.552123108
0.260289697,-0.021635239,-0.175733751,0.11472688
-0.496034723,0.942919188,-0.245033801,0.12906774
-0.045690848,0.547073498,0.518960816,0.08604516
1.30661884,-1.239143648,2.228243223,1.498619864
-0.035292041,-0.44055165,-0.127346249,0.293987629
-1.168878215,0.793783452,-0.245033801,0.781576867
-0.156417812,0.214569298,0.931258016,0.322669349
0.977981676,-1.278757828,1.324550613,0.910644607
0.158334911,-0.834607814,-0.171691508,0.702702137
-0.561564636,0.458498406,-0.245033801,0.394373649
0.141081024,-0.168067374,0.538980435,0.172090319
1.597785442,-1.575265522,2.149159269,0.200772039
0.172858385,-0.199686622,-0.174128795,-0.02151129
-0.828680366,1.249455952,-0.245033801,-0.05019301
-0.197954947,0.426505804,0.847819918,0.265305909
1.830741961,-1.503671615,2.288835875,0.0717043
0.424985889,-0.387033241,-0.176837882,0.02151129
-0.189589426,0.292497354,-0.245033801,-0.08604516
0.359630257,-0.268873038,0.983080889,-0.215112899
1.964474107,-1.928291335,1.762533343,0.179260749
-0.3592236,-0.142305927,-0.211040106,0.415884938
-1.08661726,0.515479998,-0.245033801,-0.136238169
-0.065617054,-0.417068951,1.225356145,0.265305909
2.336333129,-2.358807479,2.661310386,2.67457038
0.050164078,-0.299127612,-0.13261471,3.563703697
-0.491096742,0.432067495,-0.245033801,0.523441388
0.024660858,0.467162801,0.606616713,-0.172090319
1.278210925,-0.945429673,1.497372541,1.498619864
0.29061471,-0.199364765,-0.134506615,2.394923611
-0.477386582,0.738694379,-0.245033801,1.814118783
-0.203473867,0.585953843,0.483447716,0.630997838
1.568854682,-1.331284917,2.595670277,2.394923611
0.081011937,0.579838557,-0.171755671,5.980138598
-0.862549106,0.841920409,-0.245033801,1.943186523
-0.034711102,0.069089859,0.748061354,0
2.101459512,-1.727426716,2.590315374,2.136788132
0.229732308,-0.562612761,-0.184368075,1.520131154
-0.688209327,0.645935144,-0.245033801,0.552123108
0.009556446,-0.085504574,0.830233131,-0.04302258
2.339818763,-1.885561578,2.569891175,-0.06453387
0.75774772,-0.093744118,-0.190133796,-0.01434086
-0.175356422,0.514179695,-0.245033801,-0.200772039
0.0689865,0.435672296,0.527265416,-0.387203219
1.84236074,-1.714990155,1.697579418,-0.265305909
0.558079003,-0.319790842,-0.144862635,-0.229453759
-0.305893404,0.536825565,-0.245033801,-0.229453759
-0.072355946,0.457352594,0.80952733,-0.243794619
2.102272826,-1.624895897,2.354757586,0
0.6047284,-0.242236139,-0.163248781,0.286817199
-0.26272964,0.762383067,-0.245033801,-0.08604516
0.052313552,0.375111651,0.719388698,1.993379533
2.1015757,-1.84556117,2.339279253,0.996689766
0.762918076,-0.459103497,-0.195711485,0.164919889
0.21305936,0.246330163,-0.245033801,1.685051044
0.456124217,-0.117857657,0.609025483,1.591835454
1.797512253,-1.617866537,1.536220314,0.960837616
0.171406037,-0.095289032,-0.19184569,1.398233845
-0.411682387,0.832921283,-0.245033801,-0.143408599
-0.067127496,0.460751406,0.683659048,-0.215112899
0.882359125,-0.450374731,0.938031624,0.186431179
-0.35341421,0.078797071,-0.185717271,0.401544079
-0.956545029,0.835097037,-0.245033801,-0.380032789
-0.013042079,0.292175497,1.389682768,-0.430225798
2.193944993,-2.093931907,3.538401365,-0.444566658
-0.027856023,-0.5840227,-0.171669229,-0.444566658
-1.512038853,0.643592024,-0.245033801,-0.444566658
-0.210445135,0.030273885,1.428270326,-0.444566658
2.558832747,-2.811699133,2.747525297,-0.387203219
0.474017137,-1.649872013,-0.14679286,-0.358521499
-1.357450998,-0.170564986,-0.245033801,-0.408714508
-0.311005667,-0.717117075,1.65344536,-0.04302258
3.249336784,-2.663722083,3.752191105,0.530611818
0.548261134,0.444504056,-0.22775446,0.207942469
-0.260870636,1.010560689,-0.245033801,0.523441388
0.482731221,-0.287399137,1.704670275,0.10038602
2.565223076,-2.294345926,3.001897874,0.286817199
0.765299926,-1.289572229,-0.108232927,0.838940307
-0.71330589,-1.094861518,-0.245033801,-0.164919889
0.106805626,-1.498470403,1.67877978,-0.394373649
2.917736831,-3.7506981,3.957094327,-0.272476339
-0.047840323,-1.683821507,-0.190756708,-0.394373649
-2.078977175,-0.519792884,-0.245033801,-0.444566658
-0.704301336,-1.707355703,1.666140641,-0.250965049
3.24794253,-3.28141748,4.244801149,0.337010209
0.803583803,-0.604750302,-0.158469559,0.444566658
-0.125279485,0.783213662,-0.245033801,-0.344180639
0.202253896,0.216461818,1.04638352,-0.337010209
2.74351324,-2.639788784,3.680597243,-0.11472688
0.226014299,-0.16904582,-0.177975877,-0.164919889
-0.643360841,0.627035692,-0.245033801,-0.380032789
0.234786477,-0.120110657,1.611777998,-0.293987629
2.306937619,-2.153449734,2.857239757,2.158299422
0.321288286,-0.258728101,-0.174926372,1.606176314
-0.411798575,0.854768947,-0.245033801,-0.229453759
-0.397275101,-0.107352239,0.689048705,1.484279004
2.105119427,-1.996203197,2.327217578,2.968558009
0.341969713,-0.180053335,-0.21903815,0.881962887
-0.546692599,1.089209706,-0.245033801,-0.11472688
-0.223748637,0.40165843,0.777096707,-0.286817199
2.001015167,-1.671655306,1.847540751,0.10755645
0.181514375,0.26758561,-0.202515393,0.745724717
-0.397739852,0.833848232,-0.245033801,0.451737088
0.271559912,0.220877698,1.114454677,-0.293987629
2.247798033,-2.042293143,2.345571642,-0.229453759
0.306648625,-0.14495803,-0.152032804,-0.03585215
-0.777325362,0.602767661,-0.245033801,-0.03585215
0.128648931,0.219010926,1.170432079,-0.05019301
1.923169348,-1.890247818,2.056504929,0.573634398
0.542335557,-0.734175505,-0.14767064,0.724213427
-0.467568714,0.261470324,-0.245033801,0.437396228
-0.390884773,0.698140377,0.308061066,0.12189731
1.057860782,-1.120880451,0.884128813,0.372862359
0.15757969,-0.336823523,-0.179165558,0.580804828
-0.483718817,0.605097907,-0.245033801,-0.265305909
0.357480783,-0.230082813,0.978863091,-0.272476339
2.05475202,-1.947821628,1.590202437,0.315498919
0.527231144,0.06194463,-0.223051877,0.215112899
-0.671826849,0.948532377,-0.245033801,-0.250965049
-0.313329423,0.316649516,0.79598635,0.03585215
2.284048624,-2.088666323,2.536207599,3.133477898
-0.216080243,1.067323419,-0.224027683,5.49971979
-1.160570788,1.14373231,-0.245033801,1.928845663
-0.56818734,0.144159824,1.901388311,-0.229453759
2.049581664,-1.405942905,3.006287664,0.566463968
0.388328641,0.482457453,-0.18655495,1.555983304
-0.227292364,1.191341422,-0.245033801,0.903474177
0.075086359,0.653775585,0.57302849,-0.265305909
1.705433429,-1.16619794,2.310374007,0.07887473
0.703197552,-0.275670662,-0.133133358,-0.272476339
-0.121793851,0.607865879,-0.245033801,-0.401544079
0.052487834,0.526217153,0.593941037,-0.229453759
1.496004938,-1.114597799,1.988360697,0.480418808
0.786039447,-0.629443183,-0.155774731,0.401544079
-1.221569378,0.552557944,-0.245033801,-0.02151129
-0.051209768,0.007203163,1.084259942,-0.157749459
1.208382064,-0.640630938,1.081787009,0.573634398
0.403026397,0.366125399,-0.198451763,0.996689766
-0.121851945,1.110542399,-0.245033801,1.297847825
0.15101508,0.805524801,0.224140858,3.750134876
1.004530586,-0.463660995,0.907735298,0.580804828
0.352891365,-0.467664898,-0.167562824,0.308328489
-0.21067751,0.468064001,-0.245033801,-0.136238169
0.322566352,0.020373559,0.823326742,-0.12189731
1.197634693,-0.9629902,0.876477425,-0.07887473
0.170708911,-0.060567081,-0.174923698,-0.322669349
-0.286722419,0.593910152,-0.245033801,0
0.350160952,0.159531722,0.401177021,-0.157749459
1.54660472,-1.025546359,1.286329316,-0.11472688
0.615359583,-0.558801973,-0.209780915,-0.09321559
-0.497603258,1.004934626,-0.245033801,0.172090319
0.362012107,0.372820028,0.427668149,0.193601609
1.611902258,-1.037184714,1.135101663,0.01434086
0.564643613,-0.456734629,-0.20018237,0.164919889
-0.171347943,0.395324281,-0.245033801,1.477108575
0.333139441,-0.052198795,1.420456749,0.889133317
1.819181276,-1.286585394,2.257211739,0.846110737
0.644638906,-0.616955125,-0.174371187,0.301158059
-0.691288304,0.116389988,-0.245033801,0.12906774
-0.31269039,-0.061661396,1.423910835,0.580804828
1.211925791,-0.399379682,1.291567479,0.530611818
0.033084473,0.340814552,-0.20575293,-0.02868172
-0.253318429,0.742685408,-0.245033801,-0.236624189
0.058006754,0.733570413,0.54645805,-0.09321559
1.923227442,-1.261248798,2.262397324,0.186431179
0.61948425,-0.345436421,-0.175412938,0.301158059
-0.278589274,0.510047049,-0.245033801,-0.179260749
0.097103946,0.578782865,0.575342799,0.279646769
1.798616037,-1.032253862,1.651127487,3.606726277
0.694773938,-0.06266559,-0.157958932,3.126307468
-0.079385308,1.22314091,-0.245033801,0.623827408
0.29032424,0.553278904,0.634733293,1.025371486
0.922734382,-0.041616131,0.740353823,0.960837616
0.321055911,0.142087064,-0.199367862,0.250965049
-0.300839235,0.41736506,-0.245033801,0.243794619
0.273360823,0.274305987,0.876698429,-0.03585215
1.947743066,-1.317174699,2.217261618,0.724213427
0.472913352,0.260916729,-0.177505351,0.996689766
-0.406976782,1.151765865,-0.245033801,0.666849988
0.165654742,0.413876128,0.769746526,1.132927936
1.029975712,-0.077805751,1.567654635,3.599555847
0.344642032,0.716988332,-0.186334836,1.484279004
-0.274580795,1.05882639,-0.245033801,0.236624189
-0.041449994,0.8799768,0.179075552,0.365691929
-0.144218094,0.89117743,0.594384829,2.057913402
-0.187265671,1.070194385,-0.176903827,1.799777923
-0.3868182,1.235912202,-0.245033801,0.688361277
0.06271236,0.683051713,0.865025294,0.559293538
0.664274643,-0.133409795,0.904937097,2.287367162
0.122839541,0.468463104,-0.111064993,3.685601006
-0.352600896,1.164743146,-0.245033801,3.076114459
-0.490806272,0.781707371,0.228701749,0.473248378
0.039823365,0.600476038,0.842228862,0.501930098
-0.259883039,0.750062374,-0.174674177,0.322669349
-0.849187511,0.718958098,-0.245033801,0.05736344
0.040520492,-0.209986052,1.824774617,-0.236624189
2.158391529,-1.946946177,3.27101626,0.595145688
0.410869073,-0.993708248,-0.146845437,3.226693488
-0.532924346,0.208518383,-0.245033801,1.419745135
-0.159090132,-0.050898492,0.54222421,0.215112899
0.499055605,-0.058854801,1.045020956,0.10755645
-0.218810656,0.729270402,-0.154999433,0.717042997
-1.217967556,0.79389932,-0.245033801,-0.157749459
-0.537746139,-0.433676781,1.634765136,-0.401544079
1.157143248,-0.845023112,2.772527319,-0.10038602
-0.403897805,0.803258927,-0.221642973,-0.10038602
-0.703488022,0.986408528,-0.245033801,-0.301158059
-0.330409028,0.013524438,1.086717726,-0.322669349
1.96093038,-1.318655242,2.814395189,1.011030626
0.430098152,0.681545421,-0.178014196,2.222833292
-0.221018224,1.220772041,-0.245033801,1.362381695
0.174368826,0.683528061,0.835449015,0.451737088
1.617188803,-0.904952916,2.706148449,2.316048881
-0.275568391,0.970959384,-0.147283882,5.592935379
-0.59740857,1.124549623,-0.245033801,1.362381695
-0.104539964,0.268435313,0.825939585,-0.250965049
1.256367621,-0.972002201,0.867682694,1.283506965
0.111162668,0.78939332,-0.189419987,1.957527383
-0.38710867,1.180256661,-0.245033801,0.272476339
-0.091004087,0.592365238,0.551483228,-0.372862359
1.507275154,-1.179445581,2.284876508,-0.02868172
0.398262697,-0.251364009,-0.176059911,-0.00717043
-0.452464301,0.941412896,-0.245033801,-0.10755645
-0.045690848,0.51734677,0.644082317,0.12906774
1.522031003,-1.036425131,1.989262538,1.749584914
0.618089996,-0.093782741,-0.147580634,2.846660699
-0.38472682,1.035562554,-0.245033801,2.7032521
-0.432828565,0.804134378,0.324770965,1.197461806
0.820953878,-0.626314732,1.124132534,1.979038673
-0.102332396,0.561248087,-0.199158442,0.659679558
-0.949341386,0.782544199,-0.245033801,0.193601609
0.215789773,0.185602153,1.263714678,-0.308328489
1.751153325,-1.310814801,2.427765698,0.10755645
0.27614933,0.167822763,-0.171239697,0.10038602
-0.399366481,1.049621275,-0.245033801,-0.179260749
0.074737796,0.437333079,0.649773182,0.501930098
1.513258825,-0.829625466,1.911006461,1.118587076
0.034769196,0.284270685,-0.163920706,0.501930098
-0.768088433,1.021130479,-0.245033801,-0.00717043
-0.24646335,0.492744008,0.863718872,-0.12906774
1.076915579,-0.429595632,1.477335991,1.333699975
0.45199955,-0.287373388,-0.159341101,0.537782248
-0.336683169,1.039386217,-0.245033801,1.240484385
-0.086124199,0.853944993,0.353317078,1.276336535
0.949864231,-0.30810099,1.453739308,1.226143525
-0.245882411,0.776802268,-0.212782298,1.778266633
-0.678972398,1.250859249,-0.245033801,-0.03585215
-0.199988234,0.611071576,1.001166719,-0.258135479
1.739534546,-1.129132869,2.120185406,0.308328489
0.049757421,0.015365461,-0.16220703,0.408714508
-1.467074178,0.808962236,-0.245033801,0.02151129
0.029250276,0.12537624,1.578220074,-0.401544079
1.810525286,-1.323264237,2.216986253,0.544952678
0.057483909,0.065845539,-0.18651663,1.670710184
-0.379672651,0.942520085,-0.245033801,0.838940307
-0.130043184,0.239275054,0.770183188,0.724213427
1.333109656,-0.836204226,1.764843196,2.273026302
-0.155720686,0.800066104,-0.214243779,1.857141363
-0.517122807,0.955638983,-0.245033801,0.207942469
0.018793375,0.476947258,0.796316075,-0.04302258
1.540272486,-1.133072401,1.979009891,1.140098366
0.293635592,-0.16426946,-0.201284719,1.885823083
-0.235541697,0.31206627,-0.245033801,2.480968771
0.007929817,0.485972133,0.554563923,1.892993513
1.297556192,-1.290383309,1.796325639,0.179260749
-0.12208432,0.002220814,-0.172378582,-0.150579029
-1.285007911,0.95199556,-0.245033801,-0.293987629
0.09268881,0.180053335,1.098328481,-0.308328489
1.815869924,-1.469413138,2.229193185,-0.05736344
0.326051986,0.040766429,-0.210056279,-0.286817199
-0.650796859,0.767764518,-0.245033801,-0.286817199
0.10790941,0.28590572,0.678616047,-0.372862359
1.288319263,-1.375688332,0.561316144,-0.401544079
-0.093792594,-0.140799635,-0.197902816,-0.401544079
-0.91047657,0.710628435,-0.245033801,-0.408714508
-0.383158285,0.134658601,1.013911904,-0.351351069
1.628517112,-1.498496151,1.50396792,-0.06453387
0.33714792,0.114832199,-0.181604628,0.0717043
-0.298399292,0.607325159,-0.245033801,-0.01434086
-0.042902341,0.352568776,0.571777319,0.00717043
1.634965535,-1.641465104,2.034882137,-0.229453759
0.204751933,-0.255020306,-0.18753432,-0.315498919
-0.769076029,1.080017466,-0.245033801,-0.258135479
-0.140500085,0.710139212,0.508397159,1.771096203
0.912161293,-0.741333608,0.604465484,3.018751019
-0.053359243,-0.043379909,-0.165214651,1.462767715
-1.000347825,0.94187637,-0.245033801,1.541642444
0.070148378,0.362546348,0.93809846,3.785987026
1.858452749,-1.739129442,2.469203145,4.753995072
-0.149446545,-0.202815074,-0.171197813,2.990069299
-1.279895648,0.536683948,-0.245033801,0.394373649
-0.533040534,0.447864245,0.18182385,0.279646769
0.945100531,-0.834891049,1.295296929,1.283506965
-0.503586929,0.398838962,-0.191274464,0.423055368
-1.136055164,0.745968351,-0.245033801,0.186431179
0.039242426,-0.11915796,1.1876027,0.05736344
1.770556686,-1.828631483,1.079265954,0.06453387
0.511255323,0.100734855,-0.173592325,0.06453387
-0.405408246,1.206069606,-0.245033801,-0.193601609
-0.400470265,1.00080198,0.113128889,0.10038602
1.28454316,-0.97662407,2.797345764,2.76061554
0.426380143,-0.17265062,-0.203526845,3.477658537
-0.586370729,1.041832332,-0.245033801,1.606176314
-0.052139271,0.112527702,1.785742377,-0.222283329
1.364887017,-0.923775123,1.838844938,-0.05736344
-0.59740857,0.375935606,-0.221917446,0.516270958
-1.051644735,0.670756769,-0.245033801,0.04302258
-0.323089197,0.061197921,1.050436456,-0.430225798
0.498358479,0.019060381,0.826612401,-0.401544079
-0.830365089,0.976392333,-0.175465516,-0.329839779
-1.312892981,0.817137408,-0.245033801,-0.344180639
-0.118308217,-0.1630979,1.69055807,-0.0717043
1.68963189,-1.156143122,1.564390363,0.258135479
0.148052291,0.185048558,-0.236361158,0.867622027
-1.178463708,0.927251181,-0.245033801,0.695531707
0.055624904,-0.059408396,1.787025628,0.293987629
1.923924569,-1.434498073,1.631892078,1.011030626
-0.30508009,1.087098323,-0.22855471,0.537782248
-0.47302954,1.156452105,-0.245033801,-0.150579029
0.003224211,0.326292357,1.187383478,0.10038602
0.698898604,-0.151845773,1.662004828,2.79646769
0.01588868,0.370554154,-0.191478537,1.498619864
-0.43991602,0.924714946,-0.245033801,0.04302258
-0.168385155,0.738398271,0.70427217,0.329839779
1.370870688,-0.91445414,3.010590122,1.663539754
0.312748484,-0.28590572,-0.194737462,1.871482223
-0.289801395,0.666109151,-0.245033801,0.150579029
0.127951804,0.416399489,0.758275681,1.168780086
1.717400772,-1.165399734,2.569555213,3.699941866
-0.114183551,0.39084403,-0.194067319,1.075564496
-0.692450182,1.18262553,-0.245033801,0.186431179
-0.086995608,0.547176492,0.857307961,-0.04302258
1.130942902,-0.677271158,1.346469266,0.566463968
0.029134088,0.073299751,-0.205769862,0.408714508
-0.668631685,1.04456168,-0.245033801,-0.09321559
-0.039068144,0.616131171,1.19485129,5.29177732
1.382547561,-0.895696304,2.09816338,3.922225195
-0.142475278,0.312890224,-0.202397762,2.954217149
-0.507072563,1.074417151,-0.245033801,1.025371486
-0.248903293,0.762898038,0.774847451,0.537782248
1.160280318,-0.344342107,2.312844267,0.630997838
0.090771711,0.046199377,-0.218454449,0.466077948
-0.439567457,0.534250708,-0.245033801,3.370102087
-0.05823913,0.660483088,0.718994811,1.061223636
1.645654811,-1.049956006,2.850058894,1.104246216
0.24379103,0.070634773,-0.204001826,0.803088157
-0.748626978,1.051848527,-0.245033801,0.12189731
-0.061608576,0.671825335,0.789720696,1.892993513
0.980247338,-1.149667356,1.16636221,3.922225195
-0.30165255,0.114304354,-0.200250988,1.412574705
-0.601068485,0.905364894,-0.245033801,1.254825245
0.085659448,0.598132918,0.838688334,0.674020417
1.444068996,-1.019276581,2.509819844,0.358521499
0.083858537,0.060013487,-0.225091712,0.05019301
-0.791267897,0.861952799,-0.245033801,0.193601609
-0.244139594,0.437062719,0.712311208,0.652509128
1.540621049,-0.879951052,2.833488906,1.742414484
0.328375742,0.101790547,-0.14140944,1.555983304
-0.524965482,1.112911268,-0.245033801,0.01434086
0.189124675,0.184906941,1.239700047,1.340870405
1.438375794,-0.971178247,1.502355835,2.222833292
-0.740319551,0.291377291,-0.215461977,0.329839779
-1.928746362,0.656157328,-0.245033801,-0.236624189
-0.317395995,-0.177735964,1.805442964,-0.365691929
2.384783438,-2.006631369,2.16051783,0.530611818
-0.076190143,-0.41132702,-0.164086459,2.065083832
-0.953814616,0.374854166,-0.245033801,0.265305909
0.048363168,0.21118336,0.77464427,0.760065577
2.386235785,-2.03297216,2.861039608,3.355761228
-0.073982575,0.585361626,-0.236158867,2.344730601
-0.932029405,0.969337224,-0.245033801,0
-0.320533066,0.237099299,0.756746473,-0.286817199
1.451098357,-0.683128958,1.709931607,1.950356953
0.250704204,0.431320787,-0.201130551,3.829009606
-0.387980078,1.22025707,-0.245033801,1.104246216
-0.044238501,0.855129427,0.561472986,-0.344180639
0.972869413,-0.465656509,0.873351281,-0.258135479
-0.702326144,0.661500157,-0.224188089,-0.150579029
-1.133324751,0.951982685,-0.245033801,-0.186431179
-0.224503857,0.696286479,0.522271428,-0.143408599
0.740551927,-0.590768826,0.957674287,0.946496756
-0.801376235,0.25205922,-0.198933873,-0.250965049
-1.371974472,0.780020839,-0.245033801,-0.272476339
-0.35475037,0.341175032,0.82295246,-0.408714508
1.29976376,-1.091720192,1.335903826,-0.380032789
-0.59026302,0.22409627,-0.140414029,-0.380032789
-1.072035692,0.632404269,-0.245033801,-0.380032789
-0.000203329,0.22806155,0.682840975,-0.437396228
1.493042149,-1.283199457,1.935284871,-0.423055368
0.417433683,-0.904296328,-0.168162566,-0.408714508
-0.398088416,-0.048516749,-0.245033801,-0.444566658
-0.353588492,0.076402454,0.841253055,-0.365691929
1.807794873,-1.610309331,2.135146873,0.602316118
0.35579606,-0.410438694,-0.183876162,0.293987629
-0.275510297,0.390766784,-0.245033801,0.136238169
0.216661182,0.0020277,1.237354548,0.10755645
1.975686229,-1.767658861,3.544965554,0.867622027
0.52089891,-0.639691115,-0.208631335,0.975178476
-0.329363338,0.624396463,-0.245033801,3.355761228
0.083974725,0.261998169,0.597910206,1.434085995
0.611467292,0.001383986,1.032956607,1.871482223
0.008220286,0.097542032,-0.215135817,0.731383857
-0.592877246,0.399778785,-0.245033801,0.380032789
0.001481394,0.572294225,0.6006086,0.430225798
0.831526967,-0.595094587,0.815104128,1.140098366
0.1489237,-0.198064462,-0.222777403,0.580804828
-0.122432884,0.367335582,-0.245033801,0.996689766
0.032619722,0.651071985,0.28098891,0.279646769
1.297904756,-0.969465967,1.413672446,3.111966608
0.107735128,0.161308374,-0.222259647,0.645338698
-0.746651786,1.142406258,-0.245033801,0.552123108
0.012054483,0.616182668,0.518834274,0.372862359
1.099049353,-0.443216628,1.051939821,1.462767715
-0.068289374,0.330000151,-0.206047009,1.534472014
-0.612977733,0.956849166,-0.245033801,0.394373649
-0.144392376,0.504768592,0.368947797,-0.380032789
1.090160987,-0.703702068,0.988470547,-0.365691929
-0.376303205,0.454584623,-0.195215117,-0.380032789
-0.692624463,1.028468822,-0.245033801,-0.408714508
