Temperatura,Humedad,Radiacion,Precipitacion,V_Viento
-0.472811067,0.49493983,-0.202094798,-0.272476339,-0.049712119
0.028459918,-0.065015106,0.720897956,-0.365691929,-0.446931074
1.586797285,-1.620404711,1.712840574,-0.164919889,1.670295347
0.25402901,-0.265362356,-0.087687648,-0.164919889,0.703458357
-0.405454026,0.485297652,-0.202094798,-0.250965049,-0.052420793
-0.259105027,-1.011289851,0.76131071,-0.344180639,0.729429753
1.090031979,-1.816816636,2.153054584,-0.279646769,2.564316829
-0.012433391,-0.425635094,-0.116974395,-0.286817199,0.616302814
-0.785299828,0.102976437,-0.202094798,-0.337010209,-0.139417002
-0.241880788,-0.732160186,0.696081138,-0.150579029,0.067238828
1.196913515,-1.574572731,1.501556621,-0.02151129,2.111012407
-0.025722291,-0.464051961,-0.128412111,0.143408599,1.092710626
-0.72193516,0.214797863,-0.202094798,-0.179260749,0.078232855
-0.650129475,0.541594306,0.50070762,0.03585215,-0.226572544
0.626631506,-1.033940112,1.417088925,0.293987629,1.797443653
-0.613627776,0.324366918,-0.151756852,0.02868172,0.296360712
-1.131324525,0.248520179,-0.202094798,-0.150579029,-0.483099828
-0.913512045,0.024611596,0.417843798,-0.329839779,-0.296520046
0.894234585,-1.545076777,2.45102725,-0.222283329,1.768763584
-0.258192485,-0.274042847,-0.128002775,-0.250965049,0.380648248
-0.747258214,0.048501927,-0.202094798,-0.387203219,-0.312294084
-0.376195633,-0.426128592,1.018194903,-0.365691929,-0.098468237
1.442273372,-1.711689058,2.185798029,-0.172090319,2.289147501
-0.086520433,-0.212646721,-0.145821819,-0.351351069,0.718276393
-0.673114138,-0.19998029,-0.202094798,-0.401544079,0.744247789
-0.383553006,-0.951829754,0.669751797,-0.437396228,0.554003331
1.388034129,-1.850981834,2.133424556,-0.401544079,1.767648248
-0.061368481,0.060826706,-0.160550965,-0.401544079,0.613594141
-0.641688457,0.695160543,-0.202094798,-0.430225798,-0.320101436
-0.077908313,0.002530755,1.105350833,0.717042997,-0.283932682
2.02584428,-1.984264066,3.170876064,1.785437063,3.314937966
0.246386467,-0.372033695,-0.097681878,0.580804828,0.81292062
-0.505206324,0.893457881,-0.202094798,-0.09321559,-0.638609535
-0.313572406,0.593487445,0.470436234,0.08604516,0.541415968
0.635756931,-0.500887106,1.543388455,0.752895147,1.28582309
-0.306899439,0.566357747,-0.157140988,-0.05019301,0.037443423
-0.576555738,0.831897256,-0.202094798,-0.143408599,-0.184508443
-0.200531207,0.45403017,0.671350092,-0.301158059,-0.043816772
0.838968732,-0.502139829,1.808965648,-0.258135479,1.50490695
-0.197964682,0.356747933,-0.145812056,-0.344180639,0.602440781
-0.630110575,0.45289133,-0.202094798,-0.337010209,0.394669615
-0.150341372,0.036189802,0.563508367,0.01434086,0.20665583
1.149860544,-1.087870509,1.512119878,0.09321559,1.954387363
0.098725688,-0.067318093,-0.121068459,-0.322669349,0.748071798
-0.649559136,0.680456854,-0.202094798,-0.401544079,-0.061024813
-0.056292464,-0.10630438,1.076582207,-0.394373649,0.009719357
1.705655942,-1.80312525,1.919734095,0,2.268115451
0.319275796,-0.638395699,-0.073856672,0.337010209,0.706963699
-0.525852598,0.758783733,-0.202094798,-0.00717043,-0.353561516
-0.007699577,0.038834441,0.588791704,0.752895147,-0.297476048
1.604477795,-1.692214895,1.910504146,0.810258587,2.900351637
0.234865618,-0.373476226,-0.055072514,0,0.375868237
-0.923150775,0.895495139,-0.202094798,-0.430225798,-0.5963861
-0.067014838,-0.187541628,1.074734962,-0.215112899,0.006214015
2.783254529,-2.80077433,3.029899688,1.240484385,2.177295232
0.494255815,-0.221137405,-0.054236407,1.369552125,0.830287995
-0.698037955,0.887700412,-0.202094798,0.286817199,-0.35244618
-0.326918339,0.15823548,0.752270437,-0.408714508,-0.394669615
2.491297973,-2.469460488,2.774274885,-0.236624189,1.909614589
0.367811649,-0.371818581,-0.149773626,-0.143408599,0.428289029
-0.350131138,0.580340171,-0.202094798,-0.143408599,-0.551453992
0.285055454,-0.54077181,1.018439669,0.523441388,-0.338902814
2.766714697,-2.664784189,2.983774353,2.387753181,2.607814934
0.589673536,-0.439668133,-0.163319391,0.473248378,0.593677427
-0.335245289,0.949096538,-0.202094798,-0.10755645,-0.602440781
0.223116634,-0.636586209,1.520409119,-0.279646769,-0.220199196
2.19631862,-2.256712537,2.295467473,2.63871823,1.448980816
-0.079562296,0.80624805,-0.189126428,4.481518733,-0.293652039
-0.471898524,0.937088104,-0.202094798,1.498619864,-0.506840551
-0.284941386,0.553362318,0.197644396,0.344180639,-0.522933257
0.799273135,-0.767970375,1.431283214,0.767236007,0.47290247
-0.237032906,0.435011543,-0.171527044,0.968008046,-0.332529466
-0.630966083,0.778080743,-0.202094798,0.501930098,-0.451870419
0.031767885,0.058840063,1.101760943,-0.11472688,-0.239000574
1.475238968,-1.379350261,1.603110461,1.426915565,0.739308443
0.170645442,0.479185878,-0.169266279,1.828459643,0.063414819
-0.536917175,0.93345647,-0.202094798,1.914504803,-0.056085468
-0.108478486,0.259225274,0.648616916,1.197461806,-0.41458633
1.201989533,-0.881171063,1.4459754,1.591835454,0.687046984
0.033079664,0.425407326,-0.125723878,0.860451597,0.03346008
-0.55670794,0.772373889,-0.202094798,0.200772039,-0.285048018
-0.077851279,0.270246714,0.704451271,0.02151129,-0.441991729
1.203643516,-1.067700389,1.854793221,1.771096203,1.400384032
0.270968079,-0.143152178,-0.120357175,2.251515012,-0.156784377
-0.621555489,0.841754548,-0.202094798,4.495859593,-0.273894658
-0.49682234,0.194665704,0.796119665,0.709872567,-0.1942278
1.056553077,-1.372593144,1.834749672,-0.11472688,0.358500862
0.310093338,-0.246343729,-0.095504095,-0.222283329,-0.131768983
-0.637239813,0.932254361,-0.202094798,-0.358521499,-0.44804641
-0.542278362,0.903074751,0.13411772,-0.09321559,-0.539025962
0.612087861,-0.708649469,1.541604668,2.086595122,0.078392188
0.06821255,0.068039358,-0.091638758,2.079424692,-0.334919472
-0.540168108,0.832023794,-0.202094798,-0.12906774,-0.334760138
-0.195055953,0.362859707,0.705566312,-0.415884938,-0.164273061
1.920901896,-1.685888007,2.330037242,0.229453759,0.606105457
-0.161006712,-0.167131086,-0.185693439,0.616656978,0.177816427
-0.730205077,0.77371519,-0.202094798,-0.150579029,-0.578700057
-0.103345435,0.163309645,0.738634715,-0.222283329,-0.264015968
1.747062556,-1.524805426,2.268820146,0.236624189,1.33553521
0.237261042,-0.06057363,-0.075756915,0.06453387,0.530103274
-0.550320142,0.776891288,-0.202094798,-0.351351069,-0.31643676
0.105740859,0.026572932,1.151356924,-0.329839779,-0.164432395
1.974456733,-1.735009969,2.508346932,0.932155897,1.441651465
0.405853263,-0.224958846,-0.137853353,0.838940307,0.444381735
-0.451993691,0.801983727,-0.202094798,-0.164919889,-0.510505227
0.216842904,-0.050463262,0.613091098,-0.10038602,-0.249038598
1.68649255,-1.838555825,1.155531181,2.344730601,1.66185066
0.304618083,0.091334962,-0.161099071,2.81080855,-0.051146123
-0.375054955,0.945275097,-0.202094798,0.200772039,-0.278834003
0.166995272,0.018018978,0.992846017,-0.05736344,-0.432113038
1.700865094,-1.439405086,2.127815877,0.537782248,2.003940149
0.031824919,0.039846744,-0.078674572,0.623827408,0.480550488
-0.435624961,0.683974604,-0.202094798,0.236624189,-0.437052384
-0.124105776,0.099420725,0.490111589,0.394373649,-0.482940494
1.311437595,-1.162287371,1.718149398,1.333699975,1.577244457
0.219523498,-0.248064643,-0.117577591,0.580804828,0.24266525
-0.396556737,0.36893352,-0.202094798,0.315498919,-0.303690063
-0.163288068,-0.022599646,0.523544002,0.02151129,0.043498105
1.436341846,-1.296607213,1.865852283,1.032541916,1.339359219
0.259561298,-0.155730033,-0.060973377,0.745724717,0.583798736
-0.498875561,0.933684238,-0.202094798,0.03585215,-0.293652039
-0.035018817,0.225933187,1.018779969,0.04302258,0.00987869
1.427558624,-1.206790705,1.980483278,0.552123108,2.136187134
0.176120696,-0.126790845,-0.119372536,0.11472688,0.268795979
-0.46716471,0.669384799,-0.202094798,0.12906774,-0.301300057
-0.145835693,0.438238256,0.535835955,0.08604516,-0.122049627
1.612975847,-1.641992054,1.935595018,1.498619864,1.060365882
-0.102718062,-0.177671682,-0.122025902,0.293987629,0.557508673
-0.776288471,0.610937003,-0.202094798,0.781576867,-0.281224009
-0.259390197,0.088728284,0.580233988,0.322669349,0.120934291
1.574078724,-1.918818732,2.258312677,0.910644607,2.008879494
-0.03564619,-0.426976395,-0.032287038,0.702702137,0.745681792
-0.734995925,0.631309584,-0.202094798,0.394373649,-0.41203699
-0.124562047,0.229501552,0.489061399,0.172090319,-0.389570936
1.784590865,-1.71709222,2.571402905,0.200772039,2.466007926
0.034733648,-0.05306994,-0.035206786,-0.02151129,0.724331074
-0.461233184,0.619364419,-0.202094798,-0.05019301,-0.00127467
-0.019163392,0.042529344,0.754341527,0.265305909,-0.042382769
1.878354604,-1.601816313,2.459488036,0.0717043,1.68925606
0.286139098,-0.238093467,-0.040659959,0.02151129,1.0817166
-0.44087208,0.57584808,-0.202094798,-0.08604516,-0.067398162
0.017281273,0.010211598,1.221768404,-0.215112899,-0.055926134
2.160900566,-1.917477432,3.669684487,0.179260749,3.88232533
0.132888997,-0.519108544,-0.043825868,0.415884938,0.627456175
-0.677334647,0.401883955,-0.202094798,-0.136238169,-0.697085009
-0.0465967,-0.622996053,1.479763455,0.265305909,-0.445656404
2.503218059,-2.746261859,2.79030038,2.67457038,2.820684779
0.653038204,-0.729743315,-0.048742789,3.563703697,-0.237885238
-0.260074604,0.575126815,-0.202094798,0.523441388,-0.555278001
0.000456271,0.376892746,0.709733596,-0.172090319,-0.154235037
1.683127549,-1.934243686,1.776337264,1.498619864,1.227347616
1.041439092,-1.217546415,-0.029724325,2.394923611,1.33298587
-0.072318991,0.646380233,-0.202094798,1.814118783,-0.60753946
-0.060284837,0.667385502,0.493152674,0.630997838,-0.579974727
1.575276436,-1.498586801,2.002461936,2.394923611,0.865022745
0.258477654,0.435568309,-0.169603092,5.980138598,-0.60881413
-0.312602829,1.056400566,-0.202094798,1.943186523,-0.448365078
0.205493157,-0.033317395,1.436991612,0,-0.226731878
2.40637449,-2.096756143,2.813578873,2.136788132,1.580909133
0.455130556,0.527826997,-0.155306993,1.520131154,-0.054810798
-0.226652736,1.04435417,-0.202094798,0.552123108,-0.768147846
0.317108508,0.117224589,1.373263406,-0.04302258,-0.362165537
2.33012016,-1.826104509,3.115372944,-0.06453387,1.70040942
0.505833697,-0.045085407,-0.126109506,-0.01434086,0.224023205
-0.290587742,0.672700089,-0.202094798,-0.200772039,-0.353402183
0.098326451,0.179595056,0.789852003,-0.387203219,0.054810798
1.88662452,-1.567676423,2.6554257,-0.265305909,2.291696841
0.49579573,-0.380587648,-0.120313243,-0.229453759,0.716842389
-0.25037884,0.543188682,-0.202094798,-0.229453759,-0.336194141
0.220607142,0.004201054,1.042458036,-0.243794619,-0.073452843
2.073638692,-1.581747422,3.100263053,0,2.787065365
0.575015823,-0.255745485,-0.039278535,0.286817199,0.955842964
-0.172755696,0.438390101,-0.202094798,-0.08604516,-0.234220563
0.137052472,0.117148667,0.733678743,1.993379533,0.140532338
2.039703519,-1.695226494,2.422217482,0.996689766,2.398609764
0.631821592,-0.229008055,-0.145574265,0.164919889,0.673184951
-0.091710518,0.63595352,-0.202094798,1.685051044,0.156625043
0.146063829,0.228767633,0.627308399,1.591835454,0.215419184
1.817499428,-1.586960779,2.151735223,0.960837616,0.845265365
-0.103630604,0.318267797,-0.163672941,1.398233845,-0.019916715
-0.567316246,0.809588647,-0.202094798,-0.143408599,-0.67700896
-0.308553422,0.665778473,0.530949717,-0.215112899,-0.351171511
1.221438094,-0.892103927,1.369352742,0.186431179,0.845106031
0.153934508,0.122374677,-0.127864702,0.401544079,-0.168097071
-0.430891147,0.96578687,-0.202094798,-0.380032789,-0.705689029
0.140246371,0.103027052,0.826554925,-0.430225798,-0.291262033
2.193181756,-2.036157205,2.719162274,-0.444566658,2.040108903
0.380644277,-0.498482888,-0.101197152,-0.444566658,0.745681792
-0.56708811,0.603812927,-0.202094798,-0.444566658,-0.478160482
0.1332312,-0.407704692,1.285613762,-0.444566658,-0.133043653
2.495746618,-2.550976119,2.776524493,-0.387203219,2.882824928
0.772010928,-0.99165119,-0.079143879,-0.358521499,0.609929466
-0.900394247,0.731325037,-0.202094798,-0.408714508,-0.487879839
0.026178562,-0.572494829,1.46039981,-0.04302258,-0.235017231
3.076636933,-2.773163788,3.13494858,0.530611818,2.379011717
0.813417543,-0.146657274,-0.179761893,0.207942469,0.788064561
0.397298177,-0.065647795,-0.202094798,0.523441388,-0.165707065
0.702087362,-0.807500774,1.296423178,0.10038602,-0.094644227
3.296958905,-3.269761263,2.317051438,0.286817199,1.490088914
1.400638622,-1.786498187,-0.132848567,0.838940307,2.206931304
-0.128098149,-0.465861451,-0.202094798,-0.164919889,-0.510505227
0.258363586,-1.077102145,1.486764715,-0.394373649,-0.393394945
3.525664861,-4.393163578,3.220121981,-0.272476339,3.358276737
0.901991196,-2.342808835,-0.064430075,-0.394373649,2.38857174
-1.826453751,-0.163107184,-0.202094798,-0.444566658,-0.78073521
-1.036648244,-1.008316214,1.382344822,-0.250965049,-0.31340942
3.038424217,-3.637100407,3.146725202,0.337010209,1.791229638
0.781877794,-0.492472344,-0.127122736,0.444566658,0.388614934
-0.142698829,0.42712824,-0.202094798,-0.344180639,-0.053536129
0.156558067,-0.239890303,1.223534758,-0.337010209,0.064689489
2.555061878,-2.643627074,3.488807203,-0.11472688,2.729705227
0.066387465,-0.178051295,-0.161633929,-0.164919889,0.690870994
-0.84273297,0.622211519,-0.202094798,-0.380032789,-0.363440207
0.101805519,-0.483095895,1.493846867,-0.293987629,-0.197892476
2.314093633,-2.421920249,2.757432112,2.158299422,1.974304078
0.301481218,-0.263274483,-0.110802965,1.606176314,0.196458472
-0.523514207,0.664070213,-0.202094798,-0.229453759,-0.309904078
0.071178313,-0.295642844,0.937476786,1.484279004,-0.554003331
2.349511687,-2.386856633,2.849739267,2.968558009,1.281999081
0.351785122,0.126967998,-0.146249984,0.881962887,0.189288455
-0.479426999,0.783407983,-0.202094798,-0.11472688,-0.257642619
-0.142413659,0.15927309,0.960060733,-0.286817199,-0.393235612
2.039589451,-1.862003274,2.559954031,0.10755645,1.487539575
0.413153603,-0.110353589,-0.157525918,0.745724717,0.337309477
-0.275872995,0.687239278,-0.202094798,0.451737088,-0.423031017
0.10825035,0.108227754,0.634223887,-0.293987629,-0.342248822
2.252040745,-2.098122751,3.002526434,-0.229453759,2.401159104
0.299884269,-0.118072392,-0.09923136,-0.03585215,0.496643194
-0.5694265,0.656541215,-0.202094798,-0.03585215,-0.433228374
0.133402302,-0.081034787,0.935190917,-0.05019301,-0.321216772
2.082136744,-2.025591302,2.686552718,0.573634398,2.627890982
0.39193699,-0.554678311,-0.095677035,0.724213427,0.37857691
-0.590700147,0.24209206,-0.202094798,0.437396228,-0.373318897
-0.346081731,0.325037568,0.407811912,0.12189731,-0.31468409
1.032769939,-0.994106022,1.213865487,0.372862359,0.343682826
0.381157582,-0.477123313,-0.119158453,0.580804828,0.41458633
-0.566004466,0.619516264,-0.202094798,-0.265305909,-0.505247214
0.035303987,0.017702634,0.712521548,-0.272476339,-0.263856634
2.271717442,-2.040105184,2.69848136,0.315498919,2.219518667
0.372032158,0.027661156,-0.185130689,0.215112899,-0.031229408
-0.632734134,0.913615347,-0.202094798,-0.250965049,-0.373478231
-0.028174749,-0.039682244,1.049690812,0.03585215,-0.201557151
2.534073401,-2.427209527,2.504849788,3.133477898,1.22878162
0.140189337,0.343777811,-0.162082316,5.49971979,-0.188013785
-0.925432131,1.072179826,-0.202094798,1.928845663,-0.517834578
-0.388971227,0.179531787,1.27067681,-0.229453759,-0.493137852
2.253181423,-1.832431397,3.001141523,0.566463968,0.906290178
0.432202927,0.160740928,-0.067979519,1.555983304,0.418091671
-0.290017403,0.864847691,-0.202094798,0.903474177,-0.365989546
0.140474506,0.175710346,0.535089108,-0.265305909,-0.229121884
1.808773241,-1.505824761,2.406402583,0.07887473,1.202491556
0.45051081,-0.270309983,-0.124606048,-0.272476339,0.508115221
-0.312887999,0.577138765,-0.202094798,-0.401544079,-0.363758874
0.089372128,0.137812284,0.697660606,-0.229453759,-0.26752131
1.741644335,-1.60505568,2.498297613,0.480418808,1.752670879
0.639635237,-0.527991496,-0.071768149,0.401544079,0.68943699
-0.440472843,0.642976367,-0.202094798,-0.02151129,-0.365989546
0.044771615,-0.154768345,0.809942273,-0.157749459,-0.446931074
1.467938629,-1.20968842,1.707323246,0.573634398,1.223523607
0.377279277,0.110138474,-0.139927929,0.996689766,0.38973027
-0.189808833,0.871642769,-0.202094798,1.297847825,-0.294926709
0.047509242,0.559284286,0.314819275,3.750134876,-0.159333716
0.991192223,-0.483602046,1.22492455,0.580804828,1.004439747
0.149999168,-0.009857292,-0.120073359,0.308328489,0.829013326
-0.459522167,0.66523436,-0.202094798,-0.136238169,-0.479275818
-0.00131178,0.175571155,0.541011588,-0.12189731,0.023740724
1.354327091,-1.066232551,1.516984498,-0.07887473,1.862292475
-0.026064494,0.029888221,-0.085908743,-0.322669349,0.695651005
-0.451423352,0.729869853,-0.202094798,0,-0.59511143
0.22539799,0.224224927,0.929053657,-0.157749459,-0.255252613
1.597006354,-1.13658755,1.653753841,-0.11472688,2.142241815
0.237489177,0.019309664,-0.106708901,-0.09321559,0.479275818
-0.362336394,0.824494797,-0.202094798,0.172090319,-0.609929466
0.184162477,0.510010479,0.566264242,0.193601609,-0.459518438
1.612234406,-1.025082468,1.456890812,0.01434086,1.618193222
0.326519102,-0.103988739,-0.15891571,0.164919889,1.268455715
-0.292926132,0.476123664,-0.202094798,1.477108575,-0.195343136
0.143554337,-0.015614761,0.793665738,0.889133317,-0.220199196
1.655123902,-1.14455943,2.213911855,0.846110737,2.401318438
0.294180878,-0.133636538,-0.115406782,0.301158059,0.723056404
-0.566004466,0.539341934,-0.202094798,0.12906774,-0.37730224
-0.055436955,-0.035164846,0.74967495,0.580804828,-0.311178748
1.472672443,-1.032282467,1.911280979,0.530611818,1.679377369
0.330568509,-0.160108239,-0.133488025,-0.02868172,0.417135669
-0.335701561,0.810752795,-0.202094798,-0.236624189,-0.730704423
0.203953242,0.259984501,0.766214381,-0.09321559,-0.234061229
1.964760969,-1.334150969,2.865907716,0.186431179,2.063849627
0.61471142,-0.194134245,-0.065918192,0.301158059,0.677168294
-0.162774763,0.733463525,-0.202094798,-0.179260749,-0.538866628
0.291557319,0.208331783,0.980603574,0.279646769,-0.212869845
2.056300385,-1.515846552,2.359425102,3.606726277,1.602100517
0.63866566,0.014298768,-0.129662436,3.126307468,0.809255945
-0.146406032,0.882170712,-0.202094798,0.623827408,-0.101973578
0.205550191,0.324012612,0.518562926,1.025371486,-0.067238828
1.006705445,-0.34906709,1.338940494,0.960837616,0.581090063
0.272964266,0.10573496,-0.147265306,0.250965049,0.328705457
-0.30530249,0.511010127,-0.202094798,0.243794619,-0.252703274
0.070151702,0.161247079,0.645657419,-0.03585215,-0.306239403
2.055330809,-1.788801174,2.19238786,0.724213427,1.32183251
0.573019636,0.100926525,-0.071501766,0.996689766,0.889719472
-0.341404951,1.060690196,-0.202094798,0.666849988,-0.401042964
0.165227221,0.42645759,0.656379668,1.132927936,-0.455535095
1.405258368,-0.881803752,1.873163858,3.599555847,0.541575302
0.506860307,0.355824207,-0.18150663,1.484279004,-0.450755083
-0.148002982,1.124313387,-0.202094798,0.236624189,-0.289987364
-0.122223657,0.952120791,0.029724325,0.365691929,-0.22896255
-0.030456105,0.187377129,0.679799721,2.057913402,-0.291262033
-0.214789684,0.641407298,-0.132272567,1.799777923,-0.43689305
-0.488324289,1.029954172,-0.202094798,0.688361277,-0.799217921
0.107622977,0.4246481,0.651369304,0.559293538,-0.437052384
1.341038192,-1.0221721,1.456127228,2.287367162,0.317392763
0.178630188,0.583465654,-0.155464591,3.685601006,-0.107231591
-0.253287569,1.001116215,-0.202094798,3.076114459,-0.486445836
-0.166539001,-0.470189043,0.285646194,0.473248378,1.692920735
0.273420537,-0.157109294,0.694492605,0.501930098,-0.359775531
-0.116063995,0.400745115,-0.16517361,0.322669349,-0.47035313
-0.794482287,0.619680763,-0.202094798,0.05736344,-0.448205744
-0.087661111,-0.228767633,1.46214873,-0.236624189,-0.374593567
2.381849911,-2.482114265,1.735796201,0.595145688,0.343523492
0.659368967,-0.725959836,-0.149572096,3.226693488,0.688480988
-0.379902836,0.818863866,-0.202094798,1.419745135,-0.404548306
0.103516536,0.108328984,0.664059437,0.215112899,-0.44677174
0.983663747,-1.078494061,1.135220552,0.10755645,0.351012177
-0.163002898,0.594563016,-0.150878905,0.717042997,-0.39100494
-0.522202428,0.818724674,-0.202094798,-0.157749459,-0.386065594
0.104143909,0.025611244,1.270833014,-0.401544079,-0.372362895
1.909152912,-2.388843276,1.85213846,-0.10038602,1.31067915
0.237774347,-0.397518402,-0.17285826,-0.10038602,0.074727513
-0.395929364,0.814080738,-0.202094798,-0.301158059,-0.245214589
0.208401886,-0.028951842,1.303338666,-0.322669349,-0.220517863
2.297154563,-2.151306575,2.703622823,1.011030626,1.135252728
0.562240228,-0.076276967,-0.154011341,2.222833292,0.333485468
-0.284599182,1.090337996,-0.202094798,1.362381695,-0.268955313
0.045741191,0.405806626,0.806680132,0.451737088,-0.425899024
2.058695809,-1.879743869,2.645192982,2.316048881,1.877110511
0.127299674,0.359240727,-0.165135256,5.592935379,-0.354676852
-0.293667573,0.915564029,-0.202094798,1.362381695,-0.234061229
0.227223075,0.035999995,1.02331196,-0.250965049,-0.39100494
1.799305613,-1.589504188,1.606493939,1.283506965,0.382082252
0.182280358,0.275472724,-0.178876973,1.957527383,-0.188173119
-0.386404702,0.788798492,-0.202094798,0.272476339,-0.026130729
0.04864992,0.150921597,0.562350789,-0.372862359,-0.571370706
1.839514515,-1.759368489,2.019428138,-0.02868172,1.025790465
0.444750386,-0.404794324,-0.099852687,-0.00717043,0.659482252
-0.31362944,0.869048745,-0.202094798,-0.10755645,-0.358660195
-0.124961284,0.385054432,0.487186261,0.12906774,-0.464139115
1.581835335,-1.501623707,1.657043876,1.749584914,-0.293970706
0.719996008,-0.289644954,-0.105135013,2.846660699,0.437052384
-0.235835194,0.85254822,-0.202094798,2.7032521,-0.577584721
-0.305758761,0.536520141,0.591830697,1.197461806,0.190244457
1.085355199,-1.116835005,1.632646157,1.979038673,0.332529466
-0.344998087,0.522170758,-0.164260099,0.659679558,-0.121890293
-0.792885337,1.118037113,-0.202094798,0.193601609,-0.64354888
0.091539416,0.295415076,0.876457037,-0.308328489,-0.534086617
2.072212845,-1.763063392,2.62233289,0.10755645,0.65597691
0.496252001,0.416245992,-0.143410429,0.10038602,-0.541575302
-0.220607142,1.047112694,-0.202094798,-0.179260749,-0.516719242
0.100550773,0.413297662,0.677801851,0.501930098,-0.337309477
1.715180604,-1.054780883,2.751093321,1.118587076,2.187173923
0.123592471,0.229590128,-0.079251269,0.501930098,0.509071223
-0.488153187,0.795644185,-0.202094798,-0.00717043,-0.41458633
0.016710934,0.143152178,0.68250469,-0.12906774,-0.160608386
1.263643183,-0.873148569,1.980255946,1.333699975,1.188948191
0.268572655,0.020056236,-0.146920822,0.537782248,0.281224009
-0.530073106,0.9476287,-0.202094798,1.240484385,-0.417135669
-0.168820357,0.648341568,0.445960413,1.276336535,-0.159333716
0.950241879,-0.371502237,1.846530478,1.226143525,1.289647099
-0.424788519,0.885954191,-0.157718383,1.778266633,0.062299483
-0.772638301,0.95791622,-0.202094798,-0.03585215,-0.528031936
-0.113326368,0.231311042,1.127969646,-0.258135479,-0.383356921
1.973487156,-1.605865521,2.665564279,0.308328489,2.015093509
-0.0765395,0.063838305,-0.159852931,0.408714508,0.217968524
-0.761573724,0.759682151,-0.202094798,0.02151129,-0.367264216
-0.046653734,-0.293681509,0.831035314,-0.401544079,-0.42701436
1.796225782,-1.460245856,2.230924081,0.544952678,1.715386789
